Gene	AS_event_ID	AS_structure_ID	sub_junction_ID	sub-junction_dispersion_estimate	LRT_statistic-full_vs_reduced	LRT_p_value-full_vs_reduced	BH_adjusted_p-values	control	KD	fitting_parameter_log2fold_change_KD_control	sub_junction_chr	sub_junction_start_coor	sub_junction_end_coor	sub_junction_size	sub_junction_strand	raw_count.Control1	raw_count.Control2	raw_count.Control3	raw_count.U2af381	raw_count.U2af382	raw_count.U2af383	percentage_usage.Control1	percentage_usage.Control2	percentage_usage.Control3	percentage_usage.U2af381	percentage_usage.U2af382	percentage_usage.U2af383	deltaPSI
Bmcp	chr3L_+_11721110_11721464_11722003	3_Junction_111844_Junction_111851	J001	0.00861049203079759	23.4127322539912	1.30710534157848e-06	4.67172275875845e-06	0.000546968057640726	0.891287543299041	12.3945518024527	chr3L	11721110	11722003	894	+	0	0	0	7	11	8	0.00%	0.00%	0.00%	4.09%	5.79%	5.06%	-0.0498
Bmcp	chr3L_+_11721110_11721464_11722003	3_Junction_111844_Junction_111851	J002	0.00391495893448613	23.9898600833426	9.68443898780396e-07	3.51862703004669e-06	2.11707513007143	2.11309075808642	-0.0133381297270203	chr3L	11721464	11722003	540	+	106	95	121	164	179	150	100.00%	100.00%	100.00%	95.91%	94.21%	94.94%	0.0498000000000001
RhoGAP68F	chr3L_+_12128444_12138951_12139101_12139961	3_Junction_112780_Junction_112841_Junction_112849	J001	0.0151503820299965	27.4043887619817	1.65056222658544e-07	6.59579437401803e-07	0.000260738446210604	0.916825811731337	13.5608080837331	chr3L	12128444	12139961	11518	+	0	0	0	10	8	5	0.00%	0.00%	0.00%	8.06%	6.56%	3.76%	-0.0612666666666667
RhoGAP68F	chr3L_+_12128444_12138951_12139101_12139961	3_Junction_112780_Junction_112841_Junction_112849	J002	0.0184132111883655	5.16127310126336	0.023095961619621	0.0435118208689913	2.00871192265898	1.97395070546304	-0.1166647565565	chr3L	12138951	12139961	1011	+	112	88	100	97	87	110	87.50%	81.48%	88.50%	78.23%	71.31%	82.71%	0.0841000000000001
RhoGAP68F	chr3L_+_12128444_12138951_12139101_12139961	3_Junction_112780_Junction_112841_Junction_112849	J003	0.0197048766017673	0.453414931819808	0.50071770309061	0.627906188148793	1.24367131398407	1.31178345354941	0.238880386792093	chr3L	12139101	12139961	861	+	16	20	13	17	27	18	12.50%	18.52%	11.50%	13.71%	22.13%	13.53%	-0.0228333333333333
Ance-3	chr2L_+_13918245_13954857_13955263	3_Junction_11287_Junction_11328	J001	0.102718827398246	4.41843459995108	0.0355526382019822	0.0642859281057682	0.000430951178805577	0.530572228743897	11.2349832270644	chr2L	13918245	13955263	37019	+	0	0	0	6	5	2	0.00%	0.00%	0.00%	42.86%	26.32%	11.76%	-0.2698
Ance-3	chr2L_+_13918245_13954857_13955263	3_Junction_11287_Junction_11328	J002	0.0680209214023204	4.68923791840673	0.0303521061508308	0.0557232979283225	0.921988864438261	0.891891302822252	-0.114125322562763	chr2L	13954857	13955263	407	+	1	4	8	8	14	15	100.00%	100.00%	100.00%	57.14%	73.68%	88.24%	0.2698
NONE	chr3L_+_12177123_12177180_12177434_12177531	3_Junction_112997_Junction_112998_Junction_112999	J001	0.02062201217264	0.28858058344197	0.591131564753191	0.709858029309784	0.407060673013365	0.000269550067731555	-11.2885685633281	chr3L	12177123	12177531	409	+	5	6	2	0	0	0	22.73%	18.18%	8.33%	0.00%	0.00%	0.00%	0.164133333333333
NONE	chr3L_+_12177123_12177180_12177434_12177531	3_Junction_112997_Junction_112998_Junction_112999	J002	0.00772177623143468	4.84398172471182	0.0277427675036265	0.0513852446150771	0.7872457238419	0.000269554756046022	-13.0115381348871	chr3L	12177180	12177531	352	+	13	18	12	0	0	0	59.09%	54.55%	50.00%	0.00%	0.00%	0.00%	0.545466666666667
NONE	chr3L_+_12177123_12177180_12177434_12177531	3_Junction_112997_Junction_112998_Junction_112999	J003	0.0248504267452463	8.00327751004144	0.00466927574953891	0.0100182256157416	0.572084749012477	0.657541133090171	0.375209610535675	chr3L	12177434	12177531	98	+	4	9	10	1	1	2	18.18%	27.27%	41.67%	100.00%	100.00%	100.00%	-0.7096
CAH2	chr3L_+_12177669_12180155_12181674	3_Junction_113002_Junction_113006	J001	0.0111749334776629	100.700194707717	1.07015055388757e-23	1.51719372551156e-22	1.54510183027688	0.417286796151141	-4.4004583845269	chr3L	12177669	12181674	4006	+	38	45	47	2	1	1	40.00%	42.06%	31.33%	2.35%	1.10%	1.64%	0.361
CAH2	chr3L_+_12177669_12180155_12181674	3_Junction_113002_Junction_113006	J002	0.00984588715990278	103.163341667021	3.0862423390754e-24	4.49989985729192e-23	1.76743284031718	1.97730475664079	0.706756521614957	chr3L	12180155	12181674	1520	+	57	62	103	83	90	60	60.00%	57.94%	68.67%	97.65%	98.90%	98.36%	-0.361
CG10616	chr3L_+_12472196_12472483_12472545	3_Junction_113637_Junction_113642	J001	0.0107778343128891	16.6454885106122	4.50573472229693e-05	0.00013130620718461	3.32511794535732	3.36603255118593	0.13597676188661	chr3L	12472196	12472545	350	+	1931	1690	2685	2437	2669	2340	99.38%	99.06%	99.48%	99.71%	99.89%	99.83%	-0.00503333333333322
CG10616	chr3L_+_12472196_12472483_12472545	3_Junction_113637_Junction_113642	J002	0.0139491663749642	15.9326307708696	6.56373178125644e-05	0.000187065963495293	1.18289507693951	0.72987684040112	-1.70432217227777	chr3L	12472483	12472545	63	+	12	16	14	7	3	4	0.62%	0.94%	0.52%	0.29%	0.11%	0.17%	0.00503333333333333
tral	chr3L_+_12518224_12518254_12518436	3_Junction_113905_Junction_113908	J001	0.00273037930054876	153.394808447574	3.14042773268635e-35	7.29354144722467e-34	2.30139686001873	2.56600626620535	0.882314599030846	chr3L	12518224	12518436	213	+	324	277	443	240	188	238	30.89%	33.49%	32.01%	61.22%	54.97%	63.64%	-0.278133333333333
tral	chr3L_+_12518224_12518254_12518436	3_Junction_113905_Junction_113908	J002	0.00266762341744289	154.92091244001	1.45705808948846e-35	3.42005838416042e-34	2.6257861686224	2.38718826627631	-0.795113635424665	chr3L	12518254	12518436	183	+	725	550	941	152	154	136	69.11%	66.51%	67.99%	38.78%	45.03%	36.36%	0.278133333333333
NONE	chr2L_+_14007090_14007336_14007982	3_Junction_11449_Junction_11453	J001	0.0102912408272311	4.31249623119304	0.0378334073219952	0.0679940528756585	0.606184193092918	0.832359171196923	0.93226887875589	chr2L	14007090	14007982	893	+	7	5	12	3	4	0	46.67%	33.33%	41.38%	100.00%	80.00%	0.00%	-0.1954
NONE	chr2L_+_14007090_14007336_14007982	3_Junction_11449_Junction_11453	J002	0.00956901903913444	4.32272714460217	0.0376066057878161	0.0676246741465846	0.735063183716202	0.424420161123178	-1.4196529712096	chr2L	14007336	14007982	647	+	8	10	17	0	1	1	53.33%	66.67%	58.62%	0.00%	20.00%	100.00%	0.1954
CG10984	chr3L_+_12748710_12748776_12748788_12750344_12750602	3_Junction_114545_Junction_114549_Junction_114552_Junction_114575	J001	0.0139146926179782	5.09543534728574	0.0239888919767076	0.0450339444908106	0.85105164677554	0.521849303495451	-1.39050539168188	chr3L	12748710	12750602	1893	+	6	8	13	2	2	1	14.63%	21.05%	28.89%	10.00%	11.76%	4.35%	0.1282
CG10984	chr3L_+_12748710_12748776_12748788_12750344_12750602	3_Junction_114545_Junction_114549_Junction_114552_Junction_114575	J002	0.025511330166432	2.41791725663626	0.119954320568323	0.190696338761073	0.81113312515979	0.579377121781476	-0.968845974163842	chr3L	12748776	12750602	1827	+	6	11	7	4	0	2	14.63%	28.95%	15.56%	20.00%	0.00%	8.70%	0.101466666666667
CG10984	chr3L_+_12748710_12748776_12748788_12750344_12750602	3_Junction_114545_Junction_114549_Junction_114552_Junction_114575	J003	0.00778933292857056	0.954054167590954	0.328689486295507	0.450737425640593	1.07446407140517	1.14688042623164	0.260802715147448	chr3L	12748788	12750602	1815	+	20	12	16	9	8	11	48.78%	31.58%	35.56%	45.00%	47.06%	47.83%	-0.0798999999999999
CG10984	chr3L_+_12748710_12748776_12748788_12750344_12750602	3_Junction_114545_Junction_114549_Junction_114552_Junction_114575	J004	0.00647672215953166	4.30122402540471	0.038084952925676	0.0683980128716912	0.823316060132079	1.03193484744866	0.787146275027032	chr3L	12750344	12750602	259	+	9	7	9	5	7	9	21.95%	18.42%	20.00%	25.00%	41.18%	39.13%	-0.1498
Vps13D	chr3L_+_12761152_12761663_12761733	3_Junction_114665_Junction_114668	J001	0.00432527502336564	78.7290568526047	7.12399863263822e-19	7.71002148710004e-18	0.000278693132588635	1.36060080862989	15.0608348362595	chr3L	12761152	12761733	582	+	0	0	0	22	24	24	0.00%	0.00%	0.00%	24.44%	22.22%	24.00%	-0.235533333333333
Vps13D	chr3L_+_12761152_12761663_12761733	3_Junction_114665_Junction_114668	J002	0.00304074279768282	80.0374627527515	3.67377822182549e-19	4.03954659539807e-18	1.86889939322907	1.85993832302378	-0.0301804268688599	chr3L	12761663	12761733	71	+	56	75	86	68	84	76	100.00%	100.00%	100.00%	75.56%	77.78%	76.00%	0.235533333333333
CG42709	chr3L_+_12795085_12795088_12795161	3_Junction_114894_Junction_114895	J001	0.00723515498576623	7.37877230571318	0.00659982079746959	0.0137947690525259	1.45224456838782	1.25642496760753	-0.680890524062054	chr3L	12795085	12795161	77	+	28	16	23	24	20	22	8.43%	4.68%	6.12%	3.99%	3.15%	4.25%	0.0261333333333333
CG42709	chr3L_+_12795085_12795088_12795161	3_Junction_114894_Junction_114895	J002	0.00593478202716611	7.7103399012733	0.00549054124693359	0.0116368467571044	2.60837669249064	2.6401231400565	0.105710584892272	chr3L	12795088	12795161	74	+	304	326	353	577	615	496	91.57%	95.32%	93.88%	96.01%	96.85%	95.75%	-0.0261333333333335
bgm	chr2L_+_14017026_14017037_14017749_14018033	3_Junction_11492_Junction_11495_Junction_11498	J001	0.00290801762547987	7.57953519018889	0.00590346608574814	0.0124460052769931	0.569234524532348	1.08613710774421	2.04696195131188	chr2L	14017026	14018033	1008	+	2	0	0	43	50	51	9.09%	0.00%	0.00%	12.99%	11.71%	13.90%	-0.0983666666666667
bgm	chr2L_+_14017026_14017037_14017749_14018033	3_Junction_11492_Junction_11495_Junction_11498	J002	0.00281732107291849	0.725282802211041	0.394416502404677	0.522160964798849	1.85328450110187	1.86062979477647	0.0247445125800478	chr2L	14017037	14018033	997	+	16	14	22	263	355	304	72.73%	70.00%	88.00%	79.46%	83.14%	82.83%	-0.0489999999999999
bgm	chr2L_+_14017026_14017037_14017749_14018033	3_Junction_11492_Junction_11495_Junction_11498	J003	0.0447903348126137	11.4057936755951	0.000732154148924183	0.00179139917500452	1.27339107050562	0.747263373737755	-1.95322130122632	chr2L	14017749	14018033	285	+	4	6	3	25	22	12	18.18%	30.00%	12.00%	7.55%	5.15%	3.27%	0.147366666666667
CG11267	chr3L_+_12852716_13016164_13016355	3_Junction_115167_Junction_115461	J001	0.470348034768208	3.90711524235637	0.048082064023665	0.0843384469174567	0.000659073552138161	0.606999477983642	10.9697230412524	chr3L	12852716	13016355	163640	+	0	0	0	0	9	7	0.00%	0.00%	0.00%	0.00%	0.62%	0.58%	-0.004
CG11267	chr3L_+_12852716_13016164_13016355	3_Junction_115167_Junction_115461	J002	0.366629483250188	4.48836415810676	0.0341263179663594	0.0619477624881618	2.94641943458486	2.86645931335491	-0.265952126641379	chr3L	13016164	13016355	192	+	541	445	648	1133	1444	1209	100.00%	100.00%	100.00%	100.00%	99.38%	99.42%	0.00399999999999989
Rabex-5	chr3L_+_1296179_1296191_1296263	3_Junction_115295_Junction_115297	J001	0.00343569651055683	25.7731012505368	3.84003072618519e-07	1.46709970573882e-06	2.27419177880642	2.27149800724429	-0.00899651420033631	chr3L	1296179	1296263	85	+	144	99	175	256	299	239	100.00%	100.00%	100.00%	96.24%	96.45%	95.22%	0.0403000000000001
Rabex-5	chr3L_+_1296179_1296191_1296263	3_Junction_115295_Junction_115297	J002	0.00714039169364257	25.2212554412539	5.11157335249976e-07	1.92215042739394e-06	0.000331973466718272	0.941100675027845	13.3036312103024	chr3L	1296191	1296263	73	+	0	0	0	10	11	12	0.00%	0.00%	0.00%	3.76%	3.55%	4.78%	-0.0403
ND-ACP	chr3L_+_1330964_1331170_1331278	3_Junction_116081_Junction_116084	J001	0.00814697527610686	27.2136185515725	1.82170960244872e-07	7.23887072090445e-07	2.85572866420029	2.97875792490449	0.409191107346098	chr3L	1330964	1331278	315	+	785	797	857	882	910	822	53.99%	58.56%	50.21%	70.67%	66.18%	67.82%	-0.1397
ND-ACP	chr3L_+_1330964_1331170_1331278	3_Junction_116081_Junction_116084	J002	0.00816132946173385	27.1732290688489	1.86016678036542e-07	7.38368848194327e-07	2.77977822113365	2.64710149181749	-0.441600152080587	chr3L	1331170	1331278	109	+	669	564	850	366	465	390	46.01%	41.44%	49.79%	29.33%	33.82%	32.18%	0.1397
Liprin-beta	chr3L_+_13513397_13513417_13513480	3_Junction_116772_Junction_116773	J001	0.00939500868910922	52.8535729464843	3.59364353307327e-13	2.55870710404417e-12	0.573672781798804	1.18694133920777	2.38813102112432	chr3L	13513397	13513480	84	+	3	1	4	21	18	8	15.00%	12.50%	19.05%	91.30%	81.82%	88.89%	-0.7182
Liprin-beta	chr3L_+_13513397_13513417_13513480	3_Junction_116772_Junction_116773	J002	0.0093739726738668	52.8621507742183	3.57798344968024e-13	2.54781058307229e-12	1.17792081864962	0.497008772472483	-2.715869277471	chr3L	13513417	13513480	64	+	17	7	17	2	4	1	85.00%	87.50%	80.95%	8.70%	18.18%	11.11%	0.7182
DCTN1-p150	chr3L_+_13929487_13929541_13929649	3_Junction_117287_Junction_117288	J001	0.00766274172029582	5.45421140906353	0.0195212131664761	0.0373092357283914	0.646636899538803	0.961527727656568	1.24798883652985	chr3L	13929487	13929649	163	+	3	1	3	13	11	14	5.08%	1.69%	3.37%	8.61%	6.15%	10.22%	-0.0494666666666667
DCTN1-p150	chr3L_+_13929487_13929541_13929649	3_Junction_117287_Junction_117288	J002	0.00418341411082979	5.63099428412731	0.0176456199362972	0.0340392509818431	1.99560888829755	1.96778172713128	-0.093414356145197	chr3L	13929541	13929649	109	+	56	58	86	138	168	123	94.92%	98.31%	96.63%	91.39%	93.85%	89.78%	0.0494666666666668
Mpcp2	chr3L_+_14537702_14537834_14537848_14538002	3_Junction_118591_Junction_118595_Junction_118597	J001	0.000519672057923343	675.040937831778	8.00491696683742e-149	1.20930880775462e-146	2.42884252557324	2.80415105642328	1.249865867223	chr3L	14537702	14538002	301	+	337	314	414	470	597	452	23.82%	25.61%	23.50%	59.27%	59.29%	59.71%	-0.351133333333333
Mpcp2	chr3L_+_14537702_14537834_14537848_14538002	3_Junction_118591_Junction_118595_Junction_118597	J002	0.000641091544381381	368.413205838	4.1465829619673e-82	2.80485458567797e-80	2.76071174182632	2.43573538464044	-1.08234242645471	chr3L	14537834	14538002	169	+	741	638	914	181	268	200	52.37%	52.04%	51.87%	22.82%	26.61%	26.42%	0.2681
Mpcp2	chr3L_+_14537702_14537834_14537848_14538002	3_Junction_118591_Junction_118595_Junction_118597	J003	0.00335288077690437	34.0075443951979	5.48987945955793e-09	2.59869673759123e-08	2.41893633324209	2.21494403072906	-0.680960641489532	chr3L	14537848	14538002	155	+	337	274	434	142	142	105	23.82%	22.35%	24.63%	17.91%	14.10%	13.87%	0.0830666666666667
shd	chr3L_+_14619727_14619860_14619916	3_Junction_118777_Junction_118778	J001	0.426210113918355	51.9373637890689	5.72996186217871e-13	4.00269171802117e-12	0.364561019468925	1.61471776247304	4.93339121105676	chr3L	14619727	14619916	190	+	0	0	3	40	79	59	0.00%	0.00%	11.11%	97.56%	100.00%	100.00%	-0.954833333333333
shd	chr3L_+_14619727_14619860_14619916	3_Junction_118777_Junction_118778	J002	0.439041320096136	50.8670785189635	9.88375256095726e-13	6.75912608212614e-12	1.51125630497998	0.0898687948882606	-7.09607022915353	chr3L	14619860	14619916	57	+	27	17	24	1	0	0	100.00%	100.00%	88.89%	2.44%	0.00%	0.00%	0.954833333333333
shd	chr3L_+_14620512_14620516_14620576	3_Junction_118779_Junction_118780	J001	0.0260327286003461	17.9866215223023	2.22462958832499e-05	6.7605074117749e-05	1.79604387288185	1.62931692564633	-0.564871303092156	chr3L	14620512	14620576	65	+	76	72	91	30	49	23	88.37%	91.14%	87.50%	62.50%	79.03%	57.50%	0.2266
shd	chr3L_+_14620512_14620516_14620576	3_Junction_118779_Junction_118780	J002	0.0296593260440816	17.1964674528842	3.37062545109178e-05	9.99513233568234e-05	0.937616096526892	1.31750621402765	1.36777107242628	chr3L	14620516	14620576	61	+	10	7	13	18	13	17	11.63%	8.86%	12.50%	37.50%	20.97%	42.50%	-0.2266
robl62A	chr3L_+_1477993_1479537_1479609	3_Junction_119217_Junction_119300	J001	0.0141918977033406	41.9546223044482	9.34162970987926e-11	5.31370884980385e-10	1.29624748475234	0.000166307838935704	-15.5815248187723	chr3L	1477993	1479609	1617	+	15	12	9	0	0	0	93.75%	92.31%	81.82%	0.00%	0.00%	0.00%	0.892933333333333
robl62A	chr3L_+_1477993_1479537_1479609	3_Junction_119217_Junction_119300	J002	0.0211816065849888	41.1207278326495	1.43110568512861e-10	7.99171332750063e-10	0.487582616063939	0.606665384995609	0.553506164030861	chr3L	1479537	1479609	73	+	1	1	2	6	5	4	6.25%	7.69%	18.18%	100.00%	100.00%	100.00%	-0.892933333333333
CG17839	chr3L_+_14877680_14878580_14878881	3_Junction_119427_Junction_119437	J001	0.0104783935888457	28.0656629515416	1.17268145746107e-07	4.76669223861262e-07	0.000284887787981372	0.925777829974958	13.4667656327854	chr3L	14877680	14878881	1202	+	0	0	0	9	10	5	0.00%	0.00%	0.00%	4.02%	3.47%	2.14%	-0.0321
CG17839	chr3L_+_14877680_14878580_14878881	3_Junction_119427_Junction_119437	J002	0.00378550791076701	29.1341007293783	6.75377101433254e-08	2.82653140765993e-07	2.35305602699281	2.35073221111353	-0.00775403456687851	chr3L	14878580	14878881	302	+	246	148	270	215	278	229	100.00%	100.00%	100.00%	95.98%	96.53%	97.86%	0.0320999999999999
Rab14	chr2L_+_14355473_14357103_14357271_14357339	3_Junction_11990_Junction_11994_Junction_11997	J001	0.00352795667107896	341.242412219783	3.42213199257164e-76	2.13140570912176e-74	1.73321585414243	2.45925235072883	2.4337369089766	chr2L	14355473	14357339	1867	+	118	96	136	109	151	154	6.75%	7.11%	6.13%	32.15%	31.52%	38.21%	-0.272966666666667
Rab14	chr2L_+_14355473_14357103_14357271_14357339	3_Junction_11990_Junction_11994_Junction_11997	J002	0.0222266849239879	55.7318185002725	8.30629389087537e-14	6.25602331773727e-13	1.15958508413117	1.87034048295312	2.44503309334941	chr2L	14357103	14357339	237	+	29	22	38	37	48	21	1.66%	1.63%	1.71%	10.91%	10.02%	5.21%	-0.0704666666666667
Rab14	chr2L_+_14355473_14357103_14357271_14357339	3_Junction_11990_Junction_11994_Junction_11997	J003	0.000686463820832082	657.118472171384	6.32406902635269e-145	9.26045661398282e-143	2.86763038964583	2.68725997933458	-0.600186713182357	chr2L	14357271	14357339	69	+	1601	1232	2043	193	280	228	91.59%	91.26%	92.15%	56.93%	58.46%	56.58%	0.343433333333333
Cep135	chr3L_+_15127284_15127409_15127464	3_Junction_120126_Junction_120128	J001	0.0226338205879214	8.48566094760383	0.00357956509580606	0.00783553254993953	2.25878795951091	2.21859697650728	-0.134286905907729	chr3L	15127284	15127464	181	+	197	195	269	132	134	159	99.49%	98.98%	99.63%	99.25%	95.71%	96.36%	0.0226
Cep135	chr3L_+_15127284_15127409_15127464	3_Junction_120126_Junction_120128	J002	0.0365632287540389	7.87415519545264	0.00501462926946735	0.0107046199108772	0.321104713694674	0.778080384867121	2.19121886003382	chr3L	15127409	15127464	56	+	1	2	1	1	6	6	0.51%	1.02%	0.37%	0.75%	4.29%	3.64%	-0.0226
Pex3	chr3L_+_15144527_15144535_15144549_15144667	3_Junction_120209_Junction_120210_Junction_120211	J001	0.0534761820028462	0.425758231175109	0.514077693819493	0.640555420747909	1.05766489721233	1.1187390652097	0.2209342125553	chr3L	15144527	15144667	141	+	8	12	15	19	6	9	1.22%	2.11%	1.70%	2.28%	0.70%	1.12%	0.0031
Pex3	chr3L_+_15144527_15144535_15144549_15144667	3_Junction_120209_Junction_120210_Junction_120211	J002	0.0279513508680898	38.7263686527049	4.87577572598445e-10	2.58073912635406e-09	2.63518759315521	2.89854041829419	0.876361363438631	chr3L	15144535	15144667	133	+	401	403	659	726	782	725	61.22%	70.83%	74.89%	87.26%	90.72%	89.84%	-0.202933333333334
Pex3	chr3L_+_15144527_15144535_15144549_15144667	3_Junction_120209_Junction_120210_Junction_120211	J003	0.028069025499381	41.9319286612853	9.45067803845479e-11	5.37253358854604e-10	2.26096020302757	1.92479419521749	-1.12604424405992	chr3L	15144549	15144667	119	+	246	154	206	87	74	73	37.56%	27.07%	23.41%	10.46%	8.58%	9.05%	0.199833333333333
Pcyt1	chr3L_+_1551288_1551365_1551413_1551476	3_Junction_121143_Junction_121147_Junction_121149	J001	0.00513116389355072	122.658275558281	1.65658700863654e-28	2.93823411608701e-27	2.13043241587698	2.35493734772104	0.75012765707578	chr3L	1551288	1551476	189	+	148	105	177	215	252	204	61.67%	53.03%	54.29%	87.04%	88.73%	85.00%	-0.305933333333333
Pcyt1	chr3L_+_1551288_1551365_1551413_1551476	3_Junction_121143_Junction_121147_Junction_121149	J002	0.0100517666498137	117.753684921782	1.96314357079164e-27	3.31784018678954e-26	1.91749072428867	1.2259526130161	-2.36808954986865	chr3L	1551365	1551476	112	+	70	77	115	16	13	18	29.17%	38.89%	35.28%	6.48%	4.58%	7.50%	0.2826
Pcyt1	chr3L_+_1551288_1551365_1551413_1551476	3_Junction_121143_Junction_121147_Junction_121149	J003	0.00265458684744412	2.98509640554687	0.0840342830455039	0.13922572604396	1.37079989176601	1.27462670294045	-0.335473057012472	chr3L	1551413	1551476	64	+	22	16	34	16	19	18	9.17%	8.08%	10.43%	6.48%	6.69%	7.50%	0.0233666666666667
CG16979	chr3L_+_15576615_15576702_15576760	3_Junction_121469_Junction_121470	J001	0.0210654064415075	16.2786712536026	5.46759378762279e-05	0.000157419166357913	0.613630674989438	1.11966509649816	1.96955485506841	chr3L	15576615	15576760	146	+	3	3	4	15	15	6	0.27%	0.30%	0.27%	1.65%	1.35%	0.64%	-0.00933333333333333
CG16979	chr3L_+_15576615_15576702_15576760	3_Junction_121469_Junction_121470	J002	0.0162254274612143	17.2629502974048	3.25471583625374e-05	9.67106291976249e-05	3.04890915717926	2.99350146991495	-0.184235928561595	chr3L	15576702	15576760	59	+	1124	991	1497	894	1093	926	99.73%	99.70%	99.73%	98.35%	98.65%	99.36%	0.0093333333333333
