Gene	AS_event_ID	chromosome	strand	common_5_SS_coor	A3SS_coordinates	pvalue	qvalue	deltaPSI_control-KD
CG41284	chr3L_-_26305477_26305577_26305595_26355643	chr3L	-	26355643	26305477;26305577;26305595	1.08564045898305e-08	4.97552750589285e-08	-0.209566666666667;0.0752;0.134366666666667
NONE	chr3L_-_27068850_27069210_27069560_27072231_27072955_27076587	chr3L	-	27076587	27068850;27069210;27069560;27072231;27072955	0.0286007523997734	0.0528157016899161	0.0619666666666667;0.136266666666667;-0.0584;0.0243666666666667;-0.164233333333333
spz5	chr3L_-_2872750_2884259_2885894	chr3L	-	2885894	2872750;2884259	2.16016915032925e-39	5.78514487687576e-38	-0.855533333333333;0.855533333333333
CG32846	chr3L_-_2951150_2951194_2951212_2951256	chr3L	-	2951256	2951150;2951194;2951212	1.50237303865561e-08	6.77752014638243e-08	-0.00736666666666667;0.0112666666666666;-0.0039
CG32846	chr3L_-_2951401_2951404_2951440_2951443_2951494	chr3L	-	2951494	2951401;2951404;2951440;2951443	3.56005740059961e-72	2.0678686640657e-70	-0.0248;-0.113766666666667;0.1384;0.000166666666666666
CG32487	chr3L_-_3015241_3016378_3016444	chr3L	-	3016444	3015241;3016378	1.74571176380919e-16	1.61618137434543e-15	-0.0511666666666667;0.0511666666666667
CG32486	chr3L_-_3056375_3056396_3056484	chr3L	-	3056484	3056375;3056396	2.79716964387789e-07	1.08722329429659e-06	-0.292233333333333;0.292233333333333
Usp5	chr3L_-_3148086_3148134_3148247	chr3L	-	3148247	3148086;3148134	0.00197119328774239	0.00450770922008245	-0.0689333333333333;0.0689333333333334
PIG-C	chr3L_-_3318589_3318633_3318690	chr3L	-	3318690	3318589;3318633	0.000162496676105595	0.00043805209101886	0.158133333333334;-0.158133333333333
CG10869	chr2L_-_1586765_1586788_1586850	chr2L	-	1586850	1586765;1586788	1.45157740061395e-79	9.47825053589387e-78	-0.0215666666666667;0.0215666666666665
CG32264	chr3L_-_3781404_3781412_3781477_3781510_3781524_3781559_3781594_3787555	chr3L	-	3787555	3781404;3781412;3781477;3781510;3781524;3781559;3781594	1.34847020876575e-56	5.6991888315174e-55	-0.0258666666666667;0.502;-0.0845;-0.0204666666666667;-0.215733333333333;-0.0733666666666667;-0.0821
CG11594	chr3L_-_4024706_4024799_4024943	chr3L	-	4024943	4024706;4024799	1.40160984058933e-31	2.83220212195017e-30	0.289666666666667;-0.289666666666667
DopEcR	chr3L_-_4370084_4371904_4380915	chr3L	-	4380915	4370084;4371904	8.97368430896623e-06	2.87876175361089e-05	-0.6469;0.6469
NONE	chr3L_-_4559160_4559252_4559316	chr3L	-	4559316	4559160;4559252	4.99620817780148e-06	1.65995709881326e-05	0.3515;-0.3515
klar	chr3L_-_462558_493054_505885	chr3L	-	505885	462558;493054	0.0067624405940724	0.014107054551624	-0.0982666666666666;0.0982666666666667
CG32232	chr3L_-_4996725_4996771_4996825	chr3L	-	4996825	4996725;4996771	0.00124317951111626	0.00293227542418203	0.328566666666666;-0.328566666666667
Uev1A	chr3L_-_5364209_5364546_5364941	chr3L	-	5364941	5364209;5364546	0.000133720674722667	0.000364851329452716	0.00396666666666656;-0.00396666666666667
lncRNA:CR43826	chr2L_-_16000052_16003613_16003652_16004020	chr2L	-	16004020	16000052;16003613;16003652	3.57195966324891e-07	1.37002369239421e-06	-0.2966;0.710633333333333;-0.414
blanks	chr3L_-_5492357_5498559_5498599_5498726	chr3L	-	5498726	5492357;5498559;5498599	6.89516043486215e-48	2.3850319933586e-46	-0.00573333333333333;0.0424;-0.0366666666666667
CG31820	chr2L_-_16006094_16006115_16006165	chr2L	-	16006165	16006094;16006115	8.03297130890226e-288	3.29291979179597e-285	-0.407233333333333;0.407233333333333
CG10576	chr3L_-_5762715_5762993_5763046	chr3L	-	5763046	5762715;5762993	7.69064565837785e-85	5.3986974017182e-83	-0.0829;0.0829
CG10576	chr3L_-_5763273_5763486_5763553	chr3L	-	5763553	5763273;5763486	3.50970213903176e-14	2.72457554299441e-13	0.00910000000000011;-0.0091
S6k	chr3L_-_5795143_5800717_5805826	chr3L	-	5805826	5795143;5800717	0.000202751380467563	0.00053888372028972	-0.0515;0.0514999999999999
Tektin-C	chr3L_-_5796310_5796374_5796426	chr3L	-	5796426	5796310;5796374	0.000995222967301483	0.00238533386821946	-0.260566666666667;0.260566666666667
eIF4E4	chr3L_-_6665489_6665492_6665531_6665539_6665584	chr3L	-	6665584	6665489;6665492;6665531;6665539	0.00019046263200303	0.000508099238921487	0.125666666666667;0.0186;-0.185866666666667;0.0415333333333333
CG8641	chr3L_-_7062043_7062146_7062355	chr3L	-	7062355	7062043;7062146	3.21156079016501e-14	2.50168100230952e-13	0.652366666666667;-0.652366666666667
msl-3	chr3L_-_7120725_7123082_7123650_7123704	chr3L	-	7123704	7120725;7123082;7123650	6.10840420231839e-13	4.25666214710413e-12	-0.1485;-0.078;0.2265
Dscam2	chr3L_-_7167148_7167163_7167226	chr3L	-	7167226	7167148;7167163	0.000828097948624178	0.00200900466206494	0.400966666666667;-0.400966666666667
CG31935	chr2L_-_1609658_1609697_1609753	chr2L	-	1609753	1609658;1609697	0.0404317357584933	0.0721579532016801	0.0372666666666666;-0.0372666666666667
mRpL50	chr3L_-_7243615_7243634_7243692	chr3L	-	7243692	7243615;7243634	4.91716125055785e-08	2.08837392652459e-07	-0.0303333333333333;0.0303333333333334
NONE	chr2L_-_1611850_1611853_1611936	chr2L	-	1611936	1611850;1611853	0.00887823979809983	0.0181261898088473	0.156366666666667;-0.156366666666667
Snmp2	chr3L_-_7709350_7733816_7733880	chr3L	-	7733880	7709350;7733816	0.00389159781626713	0.00846867375477535	-0.0739666666666667;0.0739666666666666
Arp3	chr3L_-_8058046_8114051_8114111	chr3L	-	8114111	8058046;8114051	1.6812549171987e-05	5.19788765773685e-05	-0.0295;0.0295000000000001
CG42590	chr3L_-_8068693_8068822_8068832_8068948	chr3L	-	8068948	8068693;8068822;8068832	3.63058829499415e-31	7.21097436949942e-30	0.222933333333333;-0.1444;-0.0784999999999999
mRpL36	chr3L_-_8125021_8125038_8125091	chr3L	-	8125091	8125021;8125038	0.00152126577100778	0.00353802981863409	-0.0395;0.0395
UbcE2M	chr3L_-_8197404_8197443_8197520	chr3L	-	8197520	8197404;8197443	3.33239621437053e-07	1.28371461040634e-06	-0.00806666666666667;0.00806666666666644
tut	chr3L_-_8210235_8210257_8210311	chr3L	-	8210311	8210235;8210257	9.63202696790511e-07	3.50109582595182e-06	0.0381;-0.0380999999999998
CG7213	chr3L_-_8232156_8232893_8239135	chr3L	-	8239135	8232156;8232893	0.00211161975706409	0.0048047964011295	-0.2732;0.2732
CG6638	chr3L_-_8575496_8575521_8575597	chr3L	-	8575597	8575496;8575521	0.00551732833991618	0.0116889447580525	0.117666666666667;-0.117666666666667
Prm	chr3L_-_8600604_8734855_8739168	chr3L	-	8739168	8600604;8734855	1.60790296067174e-05	4.98511245591067e-05	-0.0284;0.0283999999999999
CG5989	chr3L_-_8603151_8603203_8603263	chr3L	-	8603263	8603151;8603203	0.000167212799452058	0.000449714853946108	-0.0178333333333333;0.0178333333333335
CG32022	chr3L_-_8720898_8720905_8720959	chr3L	-	8720959	8720898;8720905	8.06300940646177e-19	8.70126256110769e-18	-0.0755333333333333;0.0755333333333332
mfr	chr3L_-_8910464_8910471_8910522	chr3L	-	8910522	8910464;8910471	2.64643863781149e-30	5.07384209702309e-29	-0.352533333333333;0.352533333333333
mfr	chr3L_-_8910859_8910972_8911020	chr3L	-	8911020	8910859;8910972	0.00144435307936052	0.00337120972600309	-0.1408;0.1408
mfr	chr3L_-_8911215_8911220_8911284	chr3L	-	8911284	8911215;8911220	3.62306230215166e-07	1.38876774427303e-06	-0.338366666666667;0.338366666666667
CG43783	chr3L_-_8932910_8932930_8932986	chr3L	-	8932986	8932910;8932930	1.02724901464148e-06	3.71868302203111e-06	-0.496633333333333;0.496633333333333
CG43783	chr3L_-_8934140_8934173_8934229	chr3L	-	8934229	8934140;8934173	1.4961557923924e-05	4.65783244729135e-05	-0.0269666666666666;0.0269666666666667
CG43783	chr3L_-_8934308_8934311_8934403	chr3L	-	8934403	8934308;8934311	0.000582517788176552	0.00144723056487375	0.0327666666666667;-0.0327666666666668
CG43783	chr3L_-_8934932_8934938_8934994	chr3L	-	8934994	8934932;8934938	3.33327071036497e-06	1.13287176535291e-05	0.0124333333333333;-0.0124333333333331
CG5280	chr3L_-_8989820_8989864_8989927	chr3L	-	8989927	8989820;8989864	2.28137593468768e-06	7.9102001095504e-06	-0.00796666666666657;0.00796666666666667
cact	chr2L_-_16279169_16313450_16314449	chr2L	-	16314449	16279169;16313450	5.07704426442985e-15	4.21409991092128e-14	-0.1344;0.1344
CG5194	chr3L_-_9009511_9009529_9009580	chr3L	-	9009580	9009511;9009529	0.00256813831709182	0.00575604167627173	-0.0160666666666667;0.0160666666666667
Slc45-1	chr3L_-_9161346_9203537_9203596	chr3L	-	9203596	9161346;9203537	0.000353335582010656	0.000906638000264954	-0.0976;0.0975999999999999
heix	chr2L_-_16296001_16296860_16297461	chr2L	-	16297461	16296001;16296860	1.91014896829775e-15	1.64019897965638e-14	0.8393;-0.8393
UGP	chr3L_-_9352327_9352353_9352403	chr3L	-	9352403	9352327;9352353	1.86040057258417e-05	5.71715314508273e-05	0.0141333333333334;-0.0141333333333333
Klp67A	chr3L_-_9363226_9363318_9363371	chr3L	-	9363371	9363226;9363318	4.29298162648803e-13	3.03444230934725e-12	0.2936;-0.2936
Tat	chr3L_-_9416866_9416875_9416927	chr3L	-	9416927	9416866;9416875	1.08615684613513e-49	3.9509265963762e-48	-0.0136666666666667;0.0136666666666667
Tat	chr3L_-_9418724_9418750_9418842	chr3L	-	9418842	9418724;9418750	2.81953729055038e-06	9.67092502841765e-06	0.00256666666666683;-0.00256666666666667
CG5861	chr2L_-_16306827_16306832_16306939	chr2L	-	16306939	16306827;16306832	0.0207547761735843	0.0394523305054034	-0.00686666666666667;0.00686666666666669
cni	chr2L_-_16309574_16309902_16309930_16309998	chr2L	-	16309998	16309574;16309902;16309930	2.52846424544915e-14	1.98394235074281e-13	-0.0130333333333333;-0.00766666666666667;0.0206999999999999
fry	chr3L_-_9632170_9632173_9632231	chr3L	-	9632231	9632170;9632173	0.00199292875880125	0.00455355607290929	0.161;-0.161
cni	chr2L_-_16310623_16310636_16310640_16310689	chr2L	-	16310689	16310623;16310636;16310640	7.60037383382331e-06	2.46382921844314e-05	0.118933333333333;-0.0313666666666667;-0.0875666666666667
cact	chr2L_-_16323170_16323193_16323338	chr2L	-	16323338	16323170;16323193	7.42595578072942e-11	4.25994200976091e-10	0.0717333333333334;-0.0717333333333333
CG10809	chr3L_-_9845439_9858063_9858336	chr3L	-	9858336	9845439;9858063	1.49966884462346e-14	1.19893055930266e-13	-0.0477666666666667;0.0477666666666665
CG42266	chr2L_-_16339081_16339424_16339546	chr2L	-	16339546	16339081;16339424	8.39629661768583e-20	9.57137672759048e-19	-0.0491666666666667;0.0491666666666667
Taf2	chr3L_-_9885773_9886515_9886572	chr3L	-	9886572	9885773;9886515	3.65012865732661e-05	0.000107706048641155	-0.0382666666666667;0.0382666666666667
CG6709	chr3L_-_9893600_9893654_9893707	chr3L	-	9893707	9893600;9893654	0.0111389036226274	0.0223296262627521	0.0022;-0.00219999999999987
NONE	chr3L_-_9903711_9911780_9911878	chr3L	-	9911878	9903711;9911780	0.000227027835847091	0.000599065059070553	-0.674466666666667;0.674466666666667
CG6685	chr3L_-_9967780_9967797_9967832	chr3L	-	9967832	9967780;9967797	0.0394224250491154	0.0705438003871047	0.0169999999999998;-0.017
Fmr1	chr3R_-_10103747_10104218_10104287	chr3R	-	10104287	10103747;10104218	0.000124907218044271	0.000342345037018385	-0.0168666666666668;0.0168666666666667
CG12814	chr3R_-_10171872_10172428_10172580	chr3R	-	10172580	10171872;10172428	2.18796085656772e-11	1.31874971344795e-10	-0.0818333333333333;0.0818333333333334
CG12817	chr3R_-_10224416_10224438_10224497	chr3R	-	10224497	10224416;10224438	1.85951305673579e-05	5.71467124825677e-05	-0.0209666666666667;0.0209666666666667
Bruce	chr3R_-_10316041_10316074_10316200	chr3R	-	10316200	10316041;10316074	5.3764173714789e-06	1.77894889725184e-05	0.0542;-0.0541999999999999
Bruce	chr3R_-_10322380_10322383_10322445	chr3R	-	10322445	10322380;10322383	0.0321397479922419	0.0587106363466692	-0.0235333333333333;0.0235333333333334
Bruce	chr3R_-_10324170_10324196_10324284	chr3R	-	10324284	10324170;10324196	6.66217714375658e-31	1.30886804572149e-29	-0.0757;0.0756999999999999
Rfx	chr3R_-_10372509_10372533_10372739	chr3R	-	10372739	10372509;10372533	6.17592141411397e-24	8.86388464274479e-23	0.310333333333333;-0.310333333333333
Rfx	chr3R_-_10373205_10373794_10377689	chr3R	-	10377689	10373205;10373794	4.56979710061689e-10	2.42614559098473e-09	0.1369;-0.1369
CG6325	chr3R_-_10406111_10406467_10406848	chr3R	-	10406848	10406111;10406467	1.56655998193059e-07	6.27712125405888e-07	-0.0397666666666667;0.0397666666666667
NONE	chr3R_-_10490370_10492391_10492553	chr3R	-	10492553	10490370;10492391	0.00510199165961425	0.0108769906534595	-0.447266666666667;0.447266666666667
CG6465	chr3R_-_10676994_10677016_10677068	chr3R	-	10677068	10676994;10677016	0.0138602103089312	0.0272942108994885	0.0787000000000001;-0.0787
CG14691	chr3R_-_10754335_10754366_10754418	chr3R	-	10754418	10754335;10754366	0.0225693032939083	0.0425970291087031	-0.0210333333333333;0.0210333333333333
MED7	chr3R_-_10760528_10760542_10760602	chr3R	-	10760602	10760528;10760542	0.000317011340054926	0.000819295295064997	-0.0133666666666667;0.0133666666666666
CG14692	chr3R_-_10800002_10800005_10800068	chr3R	-	10800068	10800002;10800005	0.030379965678526	0.0557701510269549	0.208266666666667;-0.208266666666667
CG14693	chr3R_-_10813598_10813704_10814177_10814181_10814183_10814252	chr3R	-	10814252	10813598;10813704;10814177;10814181;10814183	7.32910197123593e-15	6.00395467483335e-14	0.359666666666667;0.3897;-0.405066666666667;-0.207633333333333;-0.136666666666667
CG6791	chr3R_-_11588455_11588502_11588558	chr3R	-	11588558	11588455;11588502	3.58042029981673e-05	0.00010576911556567	-0.0443;0.0442999999999999
CG6813	chr3R_-_11623060_11624794_11624828_11625186_11625473	chr3R	-	11625473	11623060;11624794;11624828;11625186	2.71308298920944e-23	3.77058971020264e-22	-0.4648;0.091;0.7221;-0.3483
Taf12	chr3R_-_11679184_11679226_11679398_11679565	chr3R	-	11679565	11679184;11679226;11679398	3.4383942588442e-21	4.26080932219391e-20	0.477733333333333;-0.441166666666667;-0.0365333333333333
prd1	chr3R_-_11781911_11781939_11782000	chr3R	-	11782000	11781911;11781939	4.64069752309352e-08	1.97664865560275e-07	-0.0292333333333333;0.0292333333333333
Sbf	chr3R_-_11793636_11793654_11793719	chr3R	-	11793719	11793636;11793654	1.05182634833005e-06	3.80313101062731e-06	-0.0187333333333333;0.0187333333333334
DCAF12	chr3R_-_12015844_12015868_12015926	chr3R	-	12015926	12015844;12015868	2.25346067890496e-05	6.84259999080674e-05	-0.0143666666666667;0.0143666666666665
CG14740	chr3R_-_12062711_12062721_12062754_12062800	chr3R	-	12062800	12062711;12062721;12062754	0	0	-0.00616666666666667;-0.2872;0.293333333333333
CG4702	chr3R_-_12123864_12125024_12127869	chr3R	-	12127869	12123864;12125024	0.000754228536840569	0.00184144156517499	-0.231433333333333;0.231433333333333
Vha55	chr3R_-_12627561_12627575_12627638	chr3R	-	12627638	12627561;12627575	1.05420046699101e-20	1.26833853847113e-19	-0.0717;0.0717
VhaSFD	chr2L_-_16724782_16724794_16724857	chr2L	-	16724857	16724782;16724794	1.97036632212567e-31	3.95632964924332e-30	-0.0390666666666667;0.0390666666666665
CG9813	chr3R_-_13371508_13374780_13377531	chr3R	-	13377531	13371508;13374780	1.354608319142e-05	4.24144108401505e-05	-0.1016;0.1016
yrt	chr3R_-_13431089_13431141_13431197	chr3R	-	13431197	13431089;13431141	0.000562299446351734	0.00139998969723577	0.0160666666666667;-0.0160666666666667
Rbp4	chr3R_-_13655870_13655880_13655943	chr3R	-	13655943	13655870;13655880	0.00105345256055667	0.00251449250251897	-0.00363333333333333;0.00363333333333349
f-cup	chr3R_-_13697424_13697453_13697464_13697521	chr3R	-	13697521	13697424;13697453;13697464	1.25850842650099e-75	7.77741898613122e-74	-0.0357333333333333;-0.0302333333333333;0.0659666666666666
CG14362	chr3R_-_13841083_13841119_13854897_13854926_13855037	chr3R	-	13855037	13841083;13841119;13854897;13854926	5.14167930722028e-21	6.30324942937585e-20	-0.0122;-0.0149333333333333;-0.0201666666666667;0.0473
rdx	chr3R_-_13970568_13970629_13970950	chr3R	-	13970950	13970568;13970629	6.13460190054528e-09	2.88849620293447e-08	-0.0474666666666667;0.0474666666666667
CG13280	chr2L_-_16803197_16803203_16803269	chr2L	-	16803269	16803197;16803203	1.78433834096078e-11	1.08507430252152e-10	-0.0125666666666667;0.0125666666666666
CG13280	chr2L_-_16803675_16803722_16820317_16820941	chr2L	-	16820941	16803675;16803722;16820317	6.87843634775628e-57	2.92265107708763e-55	0.288266666666667;-0.2858;-0.00243333333333334
MetRS-m	chr3R_-_14252828_14252852_14252867_14258629	chr3R	-	14258629	14252828;14252852;14252867	1.32906222988355e-11	8.19043544501659e-11	0.0964999999999999;-0.0738;-0.0227
MetRS-m	chr3R_-_14259720_14259747_14259812	chr3R	-	14259812	14259720;14259747	0.00626227189224887	0.0131395293029551	-0.0346;0.0346
CG7886	chr3R_-_14628717_14628731_14628779	chr3R	-	14628779	14628717;14628731	6.98805742016985e-45	2.2035253400026e-43	-0.0419666666666667;0.0419666666666669
l(3)L1231	chr3R_-_14645397_14645461_14645518	chr3R	-	14645518	14645397;14645461	0.0014577354240761	0.00340061409672775	0.0150999999999999;-0.0151
Meltrin	chr3R_-_14670842_14671803_14672421	chr3R	-	14672421	14670842;14671803	3.75588173849697e-32	7.77952026981802e-31	-0.3941;0.3941
CG31809	chr2L_-_16850280_16853862_16853951	chr2L	-	16853951	16850280;16853862	7.36795563352568e-05	0.000208392156252168	-0.4126;0.4126
VhaPPA1-1	chr3R_-_14903887_14903891_14903949	chr3R	-	14903949	14903887;14903891	0.0256997915735576	0.0479463827825901	-0.00863333333333333;0.00863333333333349
CG6752	chr3R_-_15193181_15193204_15193260	chr3R	-	15193260	15193181;15193204	0.00112438727685734	0.00267123900058649	0.0088999999999998;-0.0089
CG31344	chr3R_-_15224934_15224965_15225081	chr3R	-	15225081	15224934;15224965	0.000109051589783495	0.000301254279771105	0.199166666666667;-0.199166666666667
Cp190	chr3R_-_15274611_15275065_15275123	chr3R	-	15275123	15274611;15275065	2.63007222411512e-06	9.05035845269528e-06	-0.262866666666667;0.262866666666667
AOX3	chr3R_-_15547619_15547916_15547968	chr3R	-	15547968	15547619;15547916	1.03738853568296e-07	4.24449332119622e-07	-0.355466666666667;0.355466666666667
CG31805	chr2L_-_16900042_16900046_16900099	chr2L	-	16900099	16900042;16900046	0.0401040653638901	0.0716231993511045	0.0429000000000001;-0.0429
CG31183	chr3R_-_15862817_15862905_15862982	chr3R	-	15862982	15862817;15862905	0.000177364687350439	0.000475320351249498	0.2737;-0.2737
mor	chr3R_-_15969402_15969594_15969880	chr3R	-	15969880	15969402;15969594	0.000364997207018438	0.000934733646442893	0.200033333333333;-0.200033333333333
bor	chr3R_-_16262155_16262189_16262260	chr3R	-	16262260	16262155;16262189	9.95655568058102e-07	3.61125819360775e-06	-0.003;0.003
CG42446	chr3R_-_16352359_16358033_16358243	chr3R	-	16358243	16352359;16358033	0.0037577841997487	0.00819817675297134	0.0374;-0.0374000000000001
Cand1	chr2L_-_10352025_10358437_10358500	chr2L	-	10358500	10352025;10358437	8.71707601484623e-05	0.000243921951803932	-0.00506666666666667;0.00506666666666655
Cad89D	chr3R_-_16485932_16487015_16487414	chr3R	-	16487414	16485932;16487015	9.45989111723337e-09	4.36317577792209e-08	-0.870366666666667;0.870366666666667
CG15136	chr2L_-_17047972_17047994_17048001_17048020_17048055_17048060_17048065_17048068_17048127	chr2L	-	17048127	17047972;17047994;17048001;17048020;17048055;17048060;17048065;17048068	8.63896493311217e-29	1.55286452970318e-27	-0.00793333333333333;-0.0215;-0.0209;-0.0472333333333333;-0.0207333333333333;-0.00166666666666667;0.1005;0.0194
CG14903	chr3R_-_16573400_16573430_16573531	chr3R	-	16573531	16573400;16573430	1.31198702994482e-83	9.07631104700321e-82	0.608733333333333;-0.608733333333333
CG18622	chr3R_-_16980363_16984095_16984569	chr3R	-	16984569	16980363;16984095	0.019705884343125	0.0376325204589907	-0.0422666666666667;0.0422666666666668
