Gene	AS_event_ID	AS_structure_ID	sub_junction_ID	sub-junction_dispersion_estimate	LRT_statistic-full_vs_reduced	LRT_p_value-full_vs_reduced	BH_adjusted_p-values	control	KD	fitting_parameter_log2fold_change_KD_control	sub_junction_chr	sub_junction_start_coor	sub_junction_end_coor	sub_junction_size	sub_junction_strand	raw_count.Control1	raw_count.Control2	raw_count.Control3	raw_count.SRPK1	raw_count.SRPK2	raw_count.SRPK3	percentage_usage.Control1	percentage_usage.Control2	percentage_usage.Control3	percentage_usage.SRPK1	percentage_usage.SRPK2	percentage_usage.SRPK3	deltaPSI
Bruce	chr3R_-_10316041_10316074_10316200	3_Junction_119825_Junction_119827	J001	0.0101758722276246	17.806019482751	2.44608160435226e-05	0.00038476671974827	11.4455360259621	13.342181532478	0.61476600940582	chr3R	10316041	10316200	160	-	48	41	64	156	120	109	10.98%	11.42%	10.44%	22.67%	17.47%	17.14%	-0.0814666666666667
Bruce	chr3R_-_10316041_10316074_10316200	3_Junction_119825_Junction_119827	J002	0.00998525119412432	18.006242798872	2.20181721453303e-05	0.000350550036378728	21.7381558458738	20.543756481752	-0.326764955246441	chr3R	10316074	10316200	127	-	389	318	549	532	567	527	89.02%	88.58%	89.56%	77.33%	82.53%	82.86%	0.0814666666666665
CG6465	chr3R_-_10676994_10677016_10677068	3_Junction_120207_Junction_120210	J001	0.0182379112110476	4.86171623323254	0.0274590081024777	0.124357106533036	12.836928902171	13.310750015853	0.149648310816482	chr3R	10676994	10677068	75	-	68	62	89	149	101	115	88.31%	95.38%	91.75%	97.39%	94.39%	96.64%	-0.0432666666666667
CG6465	chr3R_-_10676994_10677016_10677068	3_Junction_120207_Junction_120210	J002	0.0296657855858771	4.34957260423842	0.0370182350432207	0.15346466426249	4.67156682148887	3.24392005251117	-1.0967651299785	chr3R	10677016	10677068	53	-	9	3	8	4	6	4	11.69%	4.62%	8.25%	2.61%	5.61%	3.36%	0.0432666666666667
CG14691	chr3R_-_10753821_10753856_10753858_10754031	3_Junction_120347_Junction_120348_Junction_120349	J001	0.00537843182368215	2.62486616233163	0.105201375298014	0.310157397230952	12.5238003374679	13.1583144751736	0.202044873585678	chr3R	10753821	10754031	211	-	61	56	108	100	117	105	15.29%	17.45%	17.34%	17.30%	21.08%	21.26%	-0.0318666666666667
CG14691	chr3R_-_10753821_10753856_10753858_10754031	3_Junction_120347_Junction_120348_Junction_120349	J002	0.0218231572643301	1.28295694703542	0.257349964158285	0.532771069172517	4.15472639502497	4.94834070878266	0.532713550946304	chr3R	10753856	10754031	176	-	7	5	5	13	12	6	1.75%	1.56%	0.80%	2.25%	2.16%	1.21%	-0.00503333333333333
CG14691	chr3R_-_10753821_10753856_10753858_10754031	3_Junction_120347_Junction_120348_Junction_120349	J003	0.00383443286964059	3.88559804259565	0.0487019145230718	0.185670805282079	20.3201384071803	19.959441993553	-0.0995220201288625	chr3R	10753858	10754031	174	-	331	260	510	465	426	383	82.96%	81.00%	81.86%	80.45%	76.76%	77.53%	0.0369333333333334
CG14693	chr3R_-_10813598_10813704_10813718_10814177_10814183_10814252	3_Junction_120559_Junction_120563_Junction_120564_Junction_120568_Junction_120570	J001	0.004019679255807	87.0513409936979	1.05740321141635e-20	1.13214399507663e-18	11.6833269778354	14.371111375993	0.85213111785738	chr3R	10813598	10814252	655	-	46	40	59	137	205	189	38.02%	36.70%	38.06%	72.11%	69.26%	71.59%	-0.333933333333333
CG14693	chr3R_-_10813598_10813704_10813718_10814177_10814183_10814252	3_Junction_120559_Junction_120563_Junction_120564_Junction_120568_Junction_120570	J002	0.00937096934594601	28.7046247383414	8.43021689761673e-08	2.22408855737083e-06	12.3782135156935	9.61505055547111	-0.955084059233195	chr3R	10813704	10814252	549	-	61	42	67	43	77	58	50.41%	38.53%	43.23%	22.63%	26.01%	21.97%	0.2052
CG14693	chr3R_-_10813598_10813704_10813718_10814177_10814183_10814252	3_Junction_120559_Junction_120563_Junction_120564_Junction_120568_Junction_120570	J003	0.0338071821695999	0.417227957825418	0.518323490271504	0.76196459437746	2.81327227656977	3.21480330330223	0.394515180963406	chr3R	10813718	10814252	535	-	0	2	4	5	6	5	0.00%	1.83%	2.58%	2.63%	2.03%	1.89%	-0.00713333333333334
CG14693	chr3R_-_10813598_10813704_10813718_10814177_10814183_10814252	3_Junction_120559_Junction_120563_Junction_120564_Junction_120568_Junction_120570	J004	0.0909000817051862	12.966546657847	0.000317106386224666	0.00346037563401711	6.75348892430616	3.01853207745146	-2.46621104431679	chr3R	10814177	10814252	76	-	7	19	11	4	4	6	5.79%	17.43%	7.10%	2.11%	1.35%	2.27%	0.0819666666666667
CG14693	chr3R_-_10813598_10813704_10813718_10814177_10814183_10814252	3_Junction_120559_Junction_120563_Junction_120564_Junction_120568_Junction_120570	J005	0.0257677372783726	17.0209176902456	3.69702807777734e-05	0.000551429720790559	5.75757844701608	2.68053926524023	-2.30774047301869	chr3R	10814183	10814252	70	-	7	6	14	1	4	6	5.79%	5.50%	9.03%	0.53%	1.35%	2.27%	0.0539
CG13280	chr2L_-_16802858_16802866_16802922	3_Junction_12170_Junction_12172	J001	0.0556915757331008	5.90555608676738	0.0150932000792607	0.079599562128872	3.93630679434053	5.65891701863604	1.11208592581068	chr2L	16802858	16802922	65	-	3	8	4	11	12	18	0.19%	0.66%	0.19%	0.71%	0.68%	1.10%	-0.00483333333333333
CG13280	chr2L_-_16802858_16802866_16802922	3_Junction_12170_Junction_12172	J002	0.0476661424595785	6.36592266116185	0.0116332589777401	0.0651042939270844	28.3407814066506	27.2041539710645	-0.301717766106492	chr2L	16802866	16802922	57	-	1577	1197	2142	1538	1764	1622	99.81%	99.34%	99.81%	99.29%	99.32%	98.90%	0.00483333333333347
CG14740	chr3R_-_12060041_12061125_12061181	3_Junction_122675_Junction_122683	J001	0.0142564711236574	17.9489366646112	2.26911148417573e-05	0.000360014795887709	3.43321016386682	6.23546687397485	1.82787899539698	chr3R	12060041	12061181	1141	-	4	3	6	11	17	17	0.20%	0.16%	0.21%	0.58%	0.78%	0.89%	-0.0056
CG14740	chr3R_-_12060041_12061125_12061181	3_Junction_122675_Junction_122683	J002	0.00981504771856691	19.1909990873426	1.18269740277491e-05	0.000200839714120176	29.4087476352082	28.9042028602094	-0.133545597289149	chr3R	12061125	12061181	57	-	1986	1877	2856	1901	2152	1897	99.80%	99.84%	99.79%	99.42%	99.22%	99.11%	0.00559999999999994
CG14740	chr3R_-_12061605_12061640_12061705	3_Junction_122685_Junction_122686	J001	0.0118813443549114	4.57833330880445	0.0323786936817317	0.139844000323257	32.5522935242026	32.3124525142931	-0.0631974446964456	chr3R	12061605	12061705	101	-	3775	3131	4735	3477	4205	3679	99.95%	99.84%	99.92%	99.80%	99.76%	99.81%	0.00113333333333354
CG14740	chr3R_-_12061605_12061640_12061705	3_Junction_122685_Junction_122686	J002	0.0201872836805653	4.20359396458612	0.0403384021904029	0.163000333067913	3.20783268019368	4.60438991651416	1.08572630686402	chr3R	12061640	12061705	66	-	2	5	4	7	10	7	0.05%	0.16%	0.08%	0.20%	0.24%	0.19%	-0.00113333333333333
CG4702	chr3R_-_12123864_12125024_12127869	3_Junction_122817_Junction_122820	J001	0.301837512053557	7.43522348808627	0.00639594205879146	0.0410184400318281	6.12127870879008	8.19890430045409	0.957944140382029	chr3R	12123864	12127869	4006	-	22	8	21	28	19	27	95.65%	57.14%	77.78%	100.00%	95.00%	100.00%	-0.214766666666667
CG4702	chr3R_-_12123864_12125024_12127869	3_Junction_122817_Junction_122820	J002	0.377523639133021	6.58108863149069	0.0103067838494937	0.0592870792689226	3.25239655832221	1.03864346384366	-3.3311630236513	chr3R	12125024	12127869	2846	-	1	6	6	0	1	0	4.35%	42.86%	22.22%	0.00%	5.00%	0.00%	0.214766666666667
CG31805	chr2L_-_16900042_16900046_16900099	3_Junction_12442_Junction_12443	J001	0.00187001069044308	4.26776352286186	0.0388420211567881	0.158630024229703	20.7985469528078	20.3856119345807	-0.113473045097278	chr2L	16900042	16900099	58	-	374	324	453	483	504	442	51.09%	51.35%	50.61%	47.77%	48.51%	45.06%	0.0390333333333334
CG31805	chr2L_-_16900042_16900046_16900099	3_Junction_12442_Junction_12443	J002	0.0018694023030166	4.26836986893952	0.0388281626596919	0.158623847212799	20.5896182326736	20.9945284226134	0.11107928058745	chr2L	16900046	16900099	54	-	358	307	442	528	535	539	48.91%	48.65%	49.39%	52.23%	51.49%	54.94%	-0.0390333333333333
lncRNA:CR43053	chr2L_-_16934169_16944229_16944747	3_Junction_12510_Junction_12520	J001	0.0179000186191042	12.8277338604841	0.000341519135667381	0.00367804372077254	5.34385643639208	6.67203041309035	0.702553575032437	chr2L	16934169	16944747	10579	-	21	31	34	10	5	5	53.85%	63.27%	56.67%	100.00%	83.33%	100.00%	-0.365133333333333
lncRNA:CR43053	chr2L_-_16934169_16944229_16944747	3_Junction_12510_Junction_12520	J002	0.0200819627226564	12.710913786607	0.000363527749771579	0.00388333462296259	4.57259903944034	1.58208114728156	-3.13492065845476	chr2L	16944229	16944747	519	-	18	18	26	0	1	0	46.15%	36.73%	43.33%	0.00%	16.67%	0.00%	0.365133333333333
CG14362	chr3R_-_13845237_13854926_13855037	3_Junction_125540_Junction_125550	J001	0.0745196208987879	19.6951469901833	9.08317432801119e-06	0.000158090545111289	0.0453871587038144	4.07839587140591	13.0448142930227	chr3R	13845237	13855037	9801	-	0	0	0	8	5	4	0.00%	0.00%	0.00%	1.41%	0.71%	0.54%	-0.00886666666666667
CG14362	chr3R_-_13845237_13854926_13855037	3_Junction_125540_Junction_125550	J002	0.0387083750416343	22.1681015924334	2.49789634403387e-06	4.99235450630481e-05	23.5341343934442	23.4083231467374	-0.033909578712267	chr3R	13854926	13855037	112	-	694	740	978	558	699	739	100.00%	100.00%	100.00%	98.59%	99.29%	99.46%	0.00886666666666669
cv-c	chr3R_-_14433205_14439482_14451952	3_Junction_126418_Junction_126424	J001	0.0170495024463398	8.6162432679464	0.00333178301438173	0.024404053675215	10.1331725445887	10.828225387752	0.245991915201751	chr3R	14433205	14451952	18748	-	33	41	42	53	74	78	84.62%	89.13%	79.25%	92.98%	94.87%	95.12%	-0.0999000000000001
cv-c	chr3R_-_14433205_14439482_14451952	3_Junction_126418_Junction_126424	J002	0.026195434082521	7.92431076979272	0.00487749216577708	0.0329945534909248	4.87042148686212	3.01681293409762	-1.43951432918792	chr3R	14439482	14451952	12471	-	6	5	11	4	4	4	15.38%	10.87%	20.75%	7.02%	5.13%	4.88%	0.0999
Meltrin	chr3R_-_14672523_14683740_14696483	3_Junction_126809_Junction_126820	J001	0.0190215055972223	7.35894754757472	0.00667298397680066	0.0424560922703428	12.156587409196	12.9908970963352	0.268298384228556	chr3R	14672523	14696483	23961	-	67	45	72	110	144	95	87.01%	83.33%	76.60%	90.91%	92.90%	88.79%	-0.0855333333333335
Meltrin	chr3R_-_14672523_14683740_14696483	3_Junction_126809_Junction_126820	J002	0.0231607413739486	6.85254714431835	0.00885149902179166	0.0527958399445768	6.55664233886018	4.90690893319667	-0.909949873920173	chr3R	14683740	14696483	12744	-	10	9	22	11	11	12	12.99%	16.67%	23.40%	9.09%	7.10%	11.21%	0.0855333333333334
btsz	chr3R_-_14824202_14824307_14825035	3_Junction_127090_Junction_127093	J001	0.0263547034427744	3.61563713364694	0.057238793147702	0.207194303859893	2.54704851328419	3.82975807375354	1.20910987823185	chr3R	14824202	14825035	834	-	3	2	2	5	6	5	4.55%	4.88%	4.00%	10.64%	11.11%	10.00%	-0.0610666666666667
btsz	chr3R_-_14824202_14824307_14825035	3_Junction_127090_Junction_127093	J002	0.0151367290683533	3.87411182131375	0.0490362486663661	0.186597420363466	10.3367572561005	9.94836923460202	-0.140116057277756	chr3R	14824307	14825035	729	-	63	39	48	42	48	45	95.45%	95.12%	96.00%	89.36%	88.89%	90.00%	0.0610666666666666
NONE	chr3R_-_14998966_14999498_14999586	3_Junction_127275_Junction_127276	J001	0.0290532306974979	134.324584797719	4.63953259427416e-31	9.83657469929921e-29	4.16487616821135	7.62479612680898	1.90339160231564	chr3R	14998966	14999586	621	-	5	2	2	51	45	56	19.23%	9.52%	15.38%	98.08%	100.00%	100.00%	-0.8465
NONE	chr3R_-_14998966_14999498_14999586	3_Junction_127275_Junction_127276	J002	0.0373939733883213	126.367832827127	2.55460805618252e-29	4.92824552964629e-27	9.1553929929456	0.667031987633749	-7.88094764184478	chr3R	14999498	14999586	89	-	21	19	11	1	0	0	80.77%	90.48%	84.62%	1.92%	0.00%	0.00%	0.8465
tefu	chr3R_-_15242162_15243999_15244172	3_Junction_127696_Junction_127714	J001	0.0539333563953696	17.1374649933465	3.47696426167953e-05	0.000522614777926473	2.20791995372808	4.0639686794482	1.80630602883501	chr3R	15242162	15244172	2011	-	1	2	2	7	7	5	25.00%	25.00%	25.00%	87.50%	87.50%	100.00%	-0.666666666666667
tefu	chr3R_-_15242162_15243999_15244172	3_Junction_127696_Junction_127714	J002	0.0591937246158337	16.9112323689317	3.91691171461706e-05	0.000579917781651797	3.7803642169999	1.34575708483494	-3.02949762183405	chr3R	15243999	15244172	174	-	3	6	6	1	1	0	75.00%	75.00%	75.00%	12.50%	12.50%	0.00%	0.666666666666667
Lrch	chr2L_-_17374748_17382339_17383468	3_Junction_13056_Junction_13065	J001	0.0572293206130032	18.208564163063	1.97986559190915e-05	0.000317574395729927	18.9616413777474	20.0926718007689	0.314001617986003	chr2L	17374748	17383468	8721	-	289	230	356	441	403	409	98.97%	96.64%	98.34%	100.00%	99.75%	100.00%	-0.0193333333333333
Lrch	chr2L_-_17374748_17382339_17383468	3_Junction_13056_Junction_13065	J002	0.088478202497498	16.247959744753	5.55694026340121e-05	0.000783717671703968	4.09694889505039	0.937122110722536	-4.31927042139494	chr2L	17382339	17383468	1130	-	3	8	6	0	1	0	1.03%	3.36%	1.66%	0.00%	0.25%	0.00%	0.0193333333333333
Brf	chr3R_-_17377266_17390354_17390494	3_Junction_131197_Junction_131217	J001	0.0180187350501972	20.5943243323871	5.67641519067952e-06	0.000103802615503684	10.4100818732468	11.376940322141	0.334817035692361	chr3R	17377266	17390494	13229	-	34	43	42	105	79	62	77.27%	87.76%	84.00%	97.22%	97.53%	96.88%	-0.142
Brf	chr3R_-_17377266_17390354_17390494	3_Junction_131197_Junction_131217	J002	0.0287723949333594	18.9632502984422	1.33260576085019e-05	0.000222647403596299	5.18873665216607	2.26840596546526	-2.47303520437869	chr3R	17390354	17390494	141	-	10	6	8	3	2	2	22.73%	12.24%	16.00%	2.78%	2.47%	3.12%	0.142
Dscam3	chr3R_-_17490403_17491644_17491725	3_Junction_131429_Junction_131434	J001	0.0426302095778949	19.3019389876334	1.1159296793274e-05	0.000190559379398382	2.4486063518507	5.00655128329989	2.13871364874809	chr3R	17490403	17491725	1323	-	1	3	3	5	15	6	6.67%	21.43%	18.75%	55.56%	75.00%	66.67%	-0.501266666666667
Dscam3	chr3R_-_17490403_17491644_17491725	3_Junction_131429_Junction_131434	J002	0.0360709285994074	20.0120924747792	7.69539757350727e-06	0.000135925222853913	5.52649191303018	3.4627746210076	-1.42160691462007	chr3R	17491644	17491725	82	-	14	11	13	4	5	3	93.33%	78.57%	81.25%	44.44%	25.00%	33.33%	0.501266666666667
PKD	chr3R_-_18307601_18308930_18308980	3_Junction_132718_Junction_132720	J001	0.041362610812136	21.5609178102992	3.42765828574628e-06	6.64642909552149e-05	12.655219210811	12.8116109715672	0.0499858923217547	chr3R	18307601	18308980	1380	-	103	59	101	90	97	76	90.35%	92.19%	96.19%	100.00%	100.00%	100.00%	-0.0708999999999999
PKD	chr3R_-_18307601_18308930_18308980	3_Junction_132718_Junction_132720	J002	0.0702844765316146	19.4492180568499	1.03310125955522e-05	0.000177928841863504	4.24161861687928	0.0489053138825	-12.9479608526178	chr3R	18308930	18308980	51	-	11	5	4	0	0	0	9.65%	7.81%	3.81%	0.00%	0.00%	0.00%	0.0709
naz	chr3R_-_18317761_18318562_18325476	3_Junction_132742_Junction_132745	J001	0.219498043639071	5.60234338135524	0.0179364707052708	0.0909078354696096	12.4240922288934	11.8747695472532	-0.179570316368504	chr3R	18317761	18325476	7716	-	37	43	46	148	135	130	100.00%	100.00%	100.00%	94.27%	92.47%	99.24%	0.0467333333333333
naz	chr3R_-_18317761_18318562_18325476	3_Junction_132742_Junction_132745	J002	0.296355586810597	4.95689791360526	0.025986784992744	0.119567736211046	0.0633457475047958	3.15029725482321	11.3114337474228	chr3R	18318562	18325476	6915	-	0	0	0	9	11	1	0.00%	0.00%	0.00%	5.73%	7.53%	0.76%	-0.0467333333333333
WRNexo	chr3R_-_18365610_18365613_18365670	3_Junction_132801_Junction_132802	J001	0.0241404099361605	4.4946198280755	0.0340016732804459	0.144674890264215	3.54902622425201	4.91977282204933	0.987921863377224	chr3R	18365610	18365670	61	-	5	2	6	9	14	6	11.36%	5.00%	10.53%	15.79%	23.73%	16.22%	-0.0961666666666667
WRNexo	chr3R_-_18365610_18365613_18365670	3_Junction_132801_Junction_132802	J002	0.016902936497328	4.82362098887104	0.0280723130144091	0.126445374878008	9.94622177676759	9.34578060186811	-0.223419301122131	chr3R	18365613	18365670	58	-	39	38	51	48	45	31	88.64%	95.00%	89.47%	84.21%	76.27%	83.78%	0.0961666666666667
fru	chr3R_-_18430964_18432034_18432281_18432562	3_Junction_132945_Junction_132949_Junction_132951	J001	0.0295496744786496	2.09300483049172	0.147974772618274	0.385609580065332	12.9812535607202	13.7946693527157	0.254275279360733	chr3R	18430964	18432562	1599	-	108	62	132	92	106	108	74.48%	60.78%	77.19%	80.70%	76.26%	78.83%	-0.0778000000000002
fru	chr3R_-_18430964_18432034_18432281_18432562	3_Junction_132945_Junction_132949_Junction_132951	J002	0.0176532154307766	0.823534172890049	0.36414887899385	0.642090635836849	8.54535357806201	8.28939378534187	-0.104207381043607	chr3R	18432034	18432562	529	-	33	33	34	21	31	29	22.76%	32.35%	19.88%	18.42%	22.30%	21.17%	0.0436666666666667
fru	chr3R_-_18430964_18432034_18432281_18432562	3_Junction_132945_Junction_132949_Junction_132951	J003	0.0672568535559261	6.85246091444178	0.00885192623122798	0.0527958399445768	3.70801670597824	1.73900535488719	-2.22711633605344	chr3R	18432281	18432562	282	-	4	7	5	1	2	0	2.76%	6.86%	2.92%	0.88%	1.44%	0.00%	0.0340666666666667
CG6005	chr3R_-_18997996_19022568_19022843	3_Junction_133638_Junction_133656	J001	0.170449636589909	12.1566430472948	0.000489133345535438	0.0049861020708572	1.47266921811929	3.87967608246181	2.84586485897898	chr3R	18997996	19022843	24848	-	1	0	1	6	5	8	11.11%	0.00%	12.50%	42.86%	62.50%	88.89%	-0.5688
CG6005	chr3R_-_18997996_19022568_19022843	3_Junction_133638_Junction_133656	J002	0.143823075759828	12.8460884686555	0.000338185432994717	0.00364764445953888	4.89910026726752	3.07739586338354	-1.39872511165004	chr3R	19022568	19022843	276	-	8	8	7	8	3	1	88.89%	100.00%	87.50%	57.14%	37.50%	11.11%	0.5688
cdi	chr3R_-_19060834_19071205_19076233_19082211_19087403	3_Junction_133724_Junction_133732_Junction_133736_Junction_133744	J001	0.00877900907496955	19.511743133166	9.99831359957912e-06	0.00017261533564917	24.1157963331569	24.8014776205683	0.183960188373364	chr3R	19060834	19087403	26570	-	776	603	1051	1021	968	935	96.76%	94.81%	95.89%	97.98%	98.27%	98.52%	-0.0243666666666666
cdi	chr3R_-_19060834_19071205_19076233_19082211_19087403	3_Junction_133724_Junction_133732_Junction_133736_Junction_133744	J002	0.149554490622508	1.12934281544824	0.287915560939665	0.565989080384411	3.8031043396393	2.97137417695303	-0.734301334189328	chr3R	19071205	19087403	16199	-	7	5	3	5	5	0	0.87%	0.79%	0.27%	0.48%	0.51%	0.00%	0.00313333333333333
cdi	chr3R_-_19060834_19071205_19076233_19082211_19087403	3_Junction_133724_Junction_133732_Junction_133736_Junction_133744	J003	0.0224427485855802	2.47667325714453	0.115546418885522	0.329186105619975	4.10244695753178	3.13346178449762	-0.805063138064459	chr3R	19076233	19087403	11171	-	6	4	8	4	2	5	0.75%	0.63%	0.73%	0.38%	0.20%	0.53%	0.00333333333333333
cdi	chr3R_-_19060834_19071205_19076233_19082211_19087403	3_Junction_133724_Junction_133732_Junction_133736_Junction_133744	J004	0.0313881455630522	11.3730390803351	0.000745178528468165	0.00715401629055683	7.69170824006878	5.13787084519455	-1.29127043235187	chr3R	19082211	19087403	5193	-	13	24	34	12	10	9	1.62%	3.77%	3.10%	1.15%	1.02%	0.95%	0.0179
CG5217	chr3R_-_19247678_19247715_19247788	3_Junction_134037_Junction_134039	J001	0.0122857815657393	8.10979477672443	0.0044026710842288	0.0304120422711766	32.1841083299774	32.5285613658755	0.0907694480747949	chr3R	19247678	19247788	111	-	3630	3207	4843	3529	3681	3789	99.75%	99.69%	99.77%	99.94%	99.84%	99.95%	-0.00173333333333348
CG5217	chr3R_-_19247678_19247715_19247788	3_Junction_134037_Junction_134039	J002	0.0200500145242491	7.52267550836109	0.00609271212665498	0.0395195799402709	5.01352282942907	3.12606168865074	-1.42331643515181	chr3R	19247715	19247788	74	-	9	10	11	2	6	2	0.25%	0.31%	0.23%	0.06%	0.16%	0.05%	0.00173333333333333
qua	chr2L_-_17488378_17488400_17488455	3_Junction_13409_Junction_13410	J001	0.0257431623877161	13.2640959783075	0.000270537889493663	0.00301939273088298	8.08606069240746	5.8092025239513	-1.0763920002682	chr2L	17488378	17488455	78	-	29	27	23	13	11	16	2.08%	2.23%	1.18%	0.70%	0.55%	0.78%	0.0115333333333333
qua	chr2L_-_17488378_17488400_17488455	3_Junction_13409_Junction_13410	J002	0.0236193757383451	13.8195856918625	0.000201227606596545	0.00234696127003788	27.3967248052301	28.6272513197592	0.326464993638709	chr2L	17488400	17488455	56	-	1366	1185	1932	1855	1979	2026	97.92%	97.77%	98.82%	99.30%	99.45%	99.22%	-0.0115333333333334
CG31245	chr3R_-_19376726_19376758_19376823	3_Junction_134177_Junction_134179	J001	0.0875431999382806	20.1270842449652	7.2463234008838e-06	0.00012877427618615	0.0600384295334671	4.43724150470767	12.4929276613442	chr3R	19376726	19376823	98	-	0	0	0	8	4	11	0.00%	0.00%	0.00%	0.25%	0.12%	0.37%	-0.00246666666666667
CG31245	chr3R_-_19376726_19376758_19376823	3_Junction_134177_Junction_134179	J002	0.0576071758554069	22.3987514375827	2.21517971612824e-06	4.47079359546949e-05	31.3445940989689	31.0884350850766	-0.0675894993938542	chr3R	19376758	19376823	66	-	2987	2435	3488	3142	3380	2977	100.00%	100.00%	100.00%	99.75%	99.88%	99.63%	0.00246666666666673
