Gene	AS_event_ID	chromosome	strand	common_3_SS_coor	A5SS_coordinates	pvalue	qvalue	deltaPSI_control-KD
NONE	chr2L_-_4708414_4708609_4709403_4709414_4709473	chr2L	-	4708414	4708609;4709403;4709414;4709473	0.000295101166455486	0.00325731856258881	-0.243066666666667;0.0769666666666667;0.138366666666667;0.0277
fipi	chr2L_-_4736340_4736581_4737057	chr2L	-	4736340	4736581;4737057	0.00896758602412744	0.0533216117897048	0.236733333333333;-0.236733333333333
mxt	chr2L_-_4842347_4842804_4843538	chr2L	-	4842347	4842804;4843538	0.0104208567481749	0.0597880019969192	-0.0433666666666667;0.0433666666666667
mxt	chr2L_-_4846216_4846277_4847162_4847237	chr2L	-	4846216	4846277;4847162;4847237	0.00090013087136113	0.00839386083714768	0.109933333333333;-0.0152666666666667;-0.0946333333333333
hoe1	chr2L_-_4912778_4915045_4925827_4931912	chr2L	-	4912778	4915045;4925827;4931912	0.00576997578397222	0.0378504048134544	0.0175;-0.0192000000000002;0.00163333333333333
mRpL24	chr2L_-_4945080_4945190_4948896	chr2L	-	4945080	4945190;4948896	0.00200137953476213	0.0162193292156748	0.0109333333333332;-0.0109333333333333
CG7742	chr2L_-_5214023_5214084_5214315	chr2L	-	5214023	5214084;5214315	0.000785089069884162	0.00749070354053594	-0.0231666666666667;0.0231666666666668
tkv	chr2L_-_5221650_5236334_5241367	chr2L	-	5221650	5236334;5241367	0.00114081256748646	0.0102413275779622	0.156333333333333;-0.156333333333333
Hel25E	chr2L_-_5541976_5542181_5542959	chr2L	-	5541976	5542181;5542959	0.0141203839246014	0.075629694160093	0.0454333333333335;-0.0454333333333333
rempA	chr2L_-_558541_558614_559561	chr2L	-	558541	558614;559561	0.0133188707508117	0.0722955281709246	0.159033333333333;-0.159033333333333
lncRNA:CR44822	chr2L_-_5632456_5632611_5632926	chr2L	-	5632456	5632611;5632926	0.000229139060049621	0.00262437553158276	0.3724;-0.3724
chic	chr2L_-_5979704_5979817_5979938_5979958_5980207_5980262_5980369_5980557_5980733_5980845_5980949_5980951	chr2L	-	5979704	5979817;5979938;5979958;5980207;5980262;5980369;5980557;5980733;5980845;5980949;5980951	3.81516885473603e-19	3.62739863048177e-17	-0.0254;-0.107933333333333;-0.000466666666666666;0.120333333333333;0.00946666666666667;0.0026;0.0015;0.00133333333333333;0.00356666666666666;-0.00606666666666665;0.00103333333333333
lid	chr2L_-_5996531_5996712_5999039_5999296_5999408	chr2L	-	5996531	5996712;5999039;5999296;5999408	0.00765458345985877	0.0472058103900544	0.0745333333333333;-0.0756;0.000800000000000023;0.000366666666666668
slmo	chr2L_-_6047780_6047898_6048132	chr2L	-	6047780	6047898;6048132	0.00594477653110137	0.0387674742802236	0.0462333333333333;-0.0462333333333333
mmy	chr2L_-_6469959_6470105_6470967_6471326	chr2L	-	6469959	6470105;6470967;6471326	0.00101743618187425	0.00930274946766067	0.0217333333333333;-0.00823333333333333;-0.0134666666666667
Sec61alpha	chr2L_-_6479062_6479237_6480032	chr2L	-	6479062	6479237;6480032	0.0101907003529365	0.0587580515132557	-0.0215666666666667;0.0215666666666667
eya	chr2L_-_6532952_6535827_6546447	chr2L	-	6532952	6535827;6546447	0.000337093130867792	0.00363830642138405	0.1673;-0.1673
AkhR	chr2L_-_6711742_6712336_6712345	chr2L	-	6711742	6712336;6712345	3.93028742747704e-05	0.000581496072382664	0.338866666666667;-0.338866666666667
CG17376	chr2L_-_6800111_6800157_6800161_6800487	chr2L	-	6800111	6800157;6800161;6800487	2.44120770941577e-53	1.479487023213e-50	0;-0.0921666666666666;0.0922000000000001
sip2	chr2L_-_6963554_6963609_6963631_6963742_6963937	chr2L	-	6963554	6963609;6963631;6963742;6963937	0.0393927759899447	0.160217241049069	-0.0058;0.0799000000000001;-0.0225666666666667;-0.0515666666666667
snRNP-U1-70K	chr2L_-_6969607_6969899_6970092	chr2L	-	6969607	6969899;6970092	0.00464935298424217	0.0317304881611284	0.292433333333333;-0.292433333333333
Rab30	chr2L_-_7032177_7032235_7032309_7032320	chr2L	-	7032177	7032235;7032309;7032320	0.0280883596754539	0.126493116993399	-0.0148666666666667;0.0444666666666667;-0.0296333333333333
Pvf2	chr2L_-_7074356_7074753_7074926_7074980_7079183_7083184	chr2L	-	7074356	7074753;7074926;7074980;7079183;7083184	0.00652068165288904	0.0416811054789298	0.0793666666666667;0.0547333333333334;0.113866666666667;-0.151333333333333;-0.0965666666666667
CG4502	chr2L_-_7196857_7198287_7203933_7203937	chr2L	-	7196857	7198287;7203933;7203937	0.000369175122655067	0.00393433304696466	-0.0187333333333333;0.00620000000000004;0.0125
Gyc32E	chr2L_-_11144277_11144717_11144781_11144949_11145006	chr2L	-	11144277	11144717;11144781;11144949;11145006	6.7563291494924e-06	0.000120968043727018	0.3005;-0.164533333333333;-0.0416333333333333;-0.0943333333333333
Ndae1	chr2L_-_7237790_7240180_7244972_7248827	chr2L	-	7237790	7240180;7244972;7248827	4.79071084361724e-08	1.31409075706582e-06	-0.201833333333333;0.00866666666666667;0.193166666666667
santa-maria	chr2L_-_7447687_7450792_7450879_7450947	chr2L	-	7447687	7450792;7450879;7450947	0.017608738656246	0.0896073336514495	-0.0398333333333333;-0.0495333333333333;0.0892999999999998
Ca-beta	chr2L_-_11160336_11161553_11162260_11162982	chr2L	-	11160336	11161553;11162260;11162982	0.0299320022240289	0.132392023882804	-0.16;-0.0974333333333333;0.257466666666667
Ziz	chr2L_-_7473199_7473296_7473418_7473655	chr2L	-	7473199	7473296;7473418;7473655	9.93111266139847e-05	0.0012808363952638	-0.215233333333333;0.3939;-0.178633333333333
asRNA:CR44990	chr2L_-_7708579_7708633_7708725	chr2L	-	7708579	7708633;7708725	0.00330527603851661	0.024264798159502	-0.275166666666667;0.275166666666667
Su(var)205	chr2L_-_8210103_8210177_8210351	chr2L	-	8210103	8210177;8210351	3.14523816932937e-09	1.04312465274077e-07	-0.0299666666666667;0.0299666666666667
CG8086	chr2L_-_8252775_8252838_8252841_8257076	chr2L	-	8252775	8252838;8252841;8257076	0.00189500487337143	0.0155025439397081	-0.0034;0.0110000000000002;-0.00756666666666666
Btk29A	chr2L_-_8262680_8265193_8271934_8283407	chr2L	-	8262680	8265193;8271934;8283407	0.0184923019676875	0.0930058694673304	-0.0613;-0.0976;0.1589
CG14926	chr2L_-_11343045_11343094_11343098	chr2L	-	11343045	11343094;11343098	0.0222198017184209	0.106747104561253	0.0009;-0.000900000000000234
Hnf4	chr2L_-_8690252_8691012_8698847_8704359	chr2L	-	8690252	8691012;8698847;8704359	1.56500815706747e-05	0.000257063894191183	0.111366666666667;-0.2825;0.171166666666667
raw	chr2L_-_8713370_8717163_8734465	chr2L	-	8713370	8717163;8734465	0.000157718133831861	0.00190558033392751	0.135766666666667;-0.135766666666667
CG15824	chr2L_-_881947_882046_882328	chr2L	-	881947	882046;882328	4.53865524710976e-06	8.51998028580042e-05	0.0135333333333334;-0.0135333333333333
lncRNA:CR43681	chr2L_-_11390639_11390893_11391040	chr2L	-	11390639	11390893;11391040	0.000653712531459643	0.0063909826104853	-0.0470333333333333;0.0470333333333334
FucTB	chr2L_-_9430429_9430491_9430500_9430695_9436814	chr2L	-	9430429	9430491;9430500;9430695;9436814	0.00333517403852028	0.0244223217167155	-0.0077666666666667;0.0475;-0.0178333333333331;-0.0219333333333333
CG33723	chr2L_-_9440621_9440676_9449730_9449868	chr2L	-	9440621	9440676;9449730;9449868	4.81130113661479e-06	8.96932084495853e-05	0.2161;0.146133333333333;-0.3622
CG12895	chr2R_-_10437263_10437318_10450419	chr2R	-	10437263	10437318;10450419	0.0025502554475117	0.0196864888492669	0.0625666666666667;-0.0625666666666667
Cyp49a1	chr2R_-_10456157_10458071_10458437_10458677_10465131	chr2R	-	10456157	10458071;10458437;10458677;10465131	1.3728377956483e-05	0.000228774248586881	0.1757;0.0184666666666667;-0.00876666666666667;-0.185433333333333
whd	chr2R_-_10470749_10470889_10470996_10471212_10471438	chr2R	-	10470749	10470889;10470996;10471212;10471438	0.00182074250324422	0.0150226456654138	0.0573666666666667;0.0465333333333333;0.0340333333333334;-0.137966666666667
lola	chr2R_-_10533968_10534848_10541343_10542903_10548815	chr2R	-	10533968	10534848;10541343;10542903;10548815	8.55755007263609e-05	0.00113000118030054	0.0687333333333333;-0.0907;0.00800000000000001;0.0139333333333333
CG30015	chr2R_-_10856308_10856779_10862821	chr2R	-	10856308	10856779;10862821	0.0123253810313571	0.0681323466835152	0.1385;-0.1385
CG30015	chr2R_-_10862955_10873852_10874569	chr2R	-	10862955	10873852;10874569	0.00386069203108235	0.0273565758624268	0.198666666666667;-0.198666666666667
CG13229	chr2R_-_11141850_11141928_11142682	chr2R	-	11141850	11141928;11142682	0.00660897098701706	0.0421155545260354	0.205133333333333;-0.205133333333333
CG9067	chr2R_-_11279508_11279561_11281272	chr2R	-	11279508	11279561;11281272	0.00187008298010668	0.0153371633761054	0.0320333333333334;-0.0320333333333333
Fbl6	chr2R_-_11288560_11289391_11289668_11289880	chr2R	-	11288560	11289391;11289668;11289880	7.96158149423956e-09	2.51331674089162e-07	-0.409933333333333;0.6895;-0.2796
CG42336	chr2R_-_11294785_11294856_11295492_11297260	chr2R	-	11294785	11294856;11295492;11297260	9.84948875350094e-05	0.00127184122012795	0.0612333333333333;0.0173666666666667;-0.0786333333333334
Drip	chr2R_-_11421436_11424533_11429051	chr2R	-	11421436	11424533;11429051	0.000174382457897591	0.00207795922429325	-0.101233333333333;0.101233333333333
tou	chr2R_-_11592175_11592957_11599374_11615577	chr2R	-	11592175	11592957;11599374;11615577	0.047833143773796	0.183431768694629	0.155433333333333;-0.0124333333333333;-0.1429
CG9003	chr2R_-_11644964_11645408_11648344_11650270_11650813	chr2R	-	11644964	11645408;11648344;11650270;11650813	0.0465905408139016	0.180009799267809	0.0102;0.0230666666666667;0.00963333333333334;-0.0428666666666665
ERp60	chr2R_-_11889389_11889450_11889873_11890669	chr2R	-	11889389	11889450;11889873;11890669	0.0353205835224111	0.148584218850318	0.00113333333333333;-0.00163333333333333;0.000433333333333064
salto	chr2R_-_12303764_12303821_12303851_12303861	chr2R	-	12303764	12303821;12303851;12303861	5.82268594746454e-06	0.000106024707469124	-0.0365333333333334;-0.00126666666666667;0.0377666666666668
vis	chr2R_-_12510456_12510538_12510914	chr2R	-	12510456	12510538;12510914	1.48586223803189e-11	6.86714216067673e-10	-0.5307;0.5307
achi	chr2R_-_12514261_12514342_12514428_12514774	chr2R	-	12514261	12514342;12514428;12514774	0.00278844033042302	0.0211365422143605	-0.0869333333333334;0.00853333333333333;0.0784
Sin3A	chr2R_-_12586072_12586211_12588714	chr2R	-	12586072	12586211;12588714	0.00770888234556794	0.0474672971112461	0.1036;-0.1036
GLS	chr2R_-_12671450_12671485_12671497	chr2R	-	12671450	12671485;12671497	3.53328757269372e-161	1.13490963478709e-156	-0.8727;0.8727
GLS	chr2R_-_12676231_12676342_12676501_12676588_12679206	chr2R	-	12676231	12676342;12676501;12676588;12679206	0.0291473911436363	0.129941537436387	-0.0043;0.00123333333333309;0.0105666666666667;-0.00743333333333334
Taz	chr2R_-_12754750_12754824_12755074_12755934	chr2R	-	12754750	12754824;12755074;12755934	0.000252624991542342	0.00284667287873559	-0.000699999999999923;-0.0174333333333333;0.0181333333333334
antr	chr2R_-_12847239_12847311_12847426	chr2R	-	12847239	12847311;12847426	0.0180243995952005	0.0912455046804787	0.3524;-0.3524
Nmda1	chr2R_-_12878710_12879050_12879195	chr2R	-	12878710	12879050;12879195	0.00884207978723518	0.0527560181677139	0.0162333333333333;-0.0162333333333334
NONE	chr2R_-_12946518_12946584_12946588	chr2R	-	12946518	12946584;12946588	0.0450242404569198	0.17590477596503	-0.181033333333333;0.181033333333333
Qsox1	chr2R_-_13232550_13232614_13233468	chr2R	-	13232550	13232614;13233468	0.00654996113941854	0.0418349625728163	0.0120333333333333;-0.0120333333333333
cnn	chr2R_-_13445138_13445205_13445209_13445545	chr2R	-	13445138	13445205;13445209;13445545	0.00488195693779003	0.033009345925752	0.000566666666666667;0.0461333333333332;-0.0467333333333333
cnn	chr2R_-_13445590_13447130_13450172	chr2R	-	13445590	13447130;13450172	0.0076805512116364	0.0473371733247092	0.0252666666666667;-0.0252666666666667
CG6145	chr2R_-_13539349_13542159_13546513_13548602_13548618	chr2R	-	13539349	13542159;13546513;13548602;13548618	5.60311295324764e-07	1.27913851893952e-05	0.164466666666667;0.0571333333333333;-0.0194333333333333;-0.2021
CG33156	chr2R_-_13549916_13549985_13550671_13551950_13552106	chr2R	-	13549916	13549985;13550671;13551950;13552106	0.000837642004573924	0.00789711770117896	0.1005;0.0537333333333333;-0.00753333333333334;-0.146766666666667
shot	chr2R_-_13905501_13907587_13916852	chr2R	-	13905501	13907587;13916852	0.000191729234664033	0.00225171439927827	0.0912333333333333;-0.0912333333333333
shot	chr2R_-_13922173_13923843_13925308	chr2R	-	13922173	13923843;13925308	3.13308215136206e-05	0.00047740116339101	-0.0423666666666667;0.0423666666666667
AGO1	chr2R_-_13954849_13954941_13957171	chr2R	-	13954849	13954941;13957171	3.05244211549895e-05	0.000466441327168811	-0.170966666666667;0.170966666666667
Rpn13	chr2R_-_13960109_13960226_13960317_13961181	chr2R	-	13960109	13960226;13960317;13961181	5.03265348742983e-12	2.44555743332814e-10	-0.1074;0.123833333333333;-0.0164333333333333
Rcd1	chr2R_-_14151926_14152062_14152452_14152583_14152592_14152844	chr2R	-	14151926	14152062;14152452;14152583;14152592;14152844	0.00992507627292791	0.0575500338342054	0.0263;-0.00263333333333333;0.0146;0.0383;-0.0764999999999999
Opa1	chr2R_-_14231964_14232714_14232723	chr2R	-	14231964	14232714;14232723	0.00317876922290811	0.023507230764227	0.0563666666666667;-0.0563666666666666
Npc1a	chr2L_-_10218889_10220691_10220795_10220833_10220867	chr2L	-	10218889	10220691;10220795;10220833;10220867	0.0210465588823932	0.10252915668187	-0.0331999999999999;0;0.0125;0.0205333333333333
Tom70	chr2L_-_12038170_12038291_12038370	chr2L	-	12038170	12038291;12038370	0.00352954423062245	0.0255109643248669	-0.00656666666666667;0.00656666666666683
CG10151	chr2R_-_14753890_14753949_14753985	chr2R	-	14753890	14753949;14753985	0.0391350524732932	0.15951239806718	0.1251;-0.1251
Kank	chr2R_-_14903564_14903629_14904071	chr2R	-	14903564	14903629;14904071	0.0271427795999157	0.123245639261958	0.0065;-0.00649999999999995
Kank	chr2R_-_14910716_14910802_14911102	chr2R	-	14910716	14910802;14911102	0.0438561141683754	0.172748827658998	0.1379;-0.1379
CG12964	chr2R_-_15489898_15496965_15500473	chr2R	-	15489898	15496965;15500473	0.0156964079683151	0.082100060600271	-0.564366666666667;0.564366666666667
Zasp52	chr2R_-_15763829_15763924_15765121	chr2R	-	15763829	15763924;15765121	0.0364317665915352	0.151797452173227	-0.0425666666666665;0.0425666666666666
Zasp52	chr2R_-_15783466_15794123_15794136_15803359	chr2R	-	15783466	15794123;15794136;15803359	0.000660784788171306	0.0064522686695414	-0.00833333333333333;-0.0407666666666667;0.0491
Mlf	chr2R_-_15939257_15939308_15939345_15939773_15939908	chr2R	-	15939257	15939308;15939345;15939773;15939908	4.36398880749982e-08	1.20891334619489e-06	0.0648666666666666;-0.0013;-0.0013;-0.0622333333333333
Strn-Mlck	chr2R_-_15951466_15951870_15952346_15952834	chr2R	-	15951466	15951870;15952346;15952834	0.0231995738098104	0.110095576650368	0.133566666666667;0.0134;-0.146966666666667
ATPCL	chr2R_-_15999970_16000093_16000134_16001186	chr2R	-	15999970	16000093;16000134;16001186	0.0376085149554739	0.15510102132982	0.0415333333333334;0.00703333333333333;-0.0486
unc-104	chr2R_-_16763340_16764136_16772252_16772256	chr2R	-	16763340	16764136;16772252;16772256	0.0241967897167482	0.113608527839779	0.122666666666667;-0.0125;-0.110166666666667
Sod2	chr2R_-_16773638_16773753_16774125	chr2R	-	16773638	16773753;16774125	0.00112559076407736	0.0101259034134006	0.00616666666666676;-0.00616666666666667
Ehbp1	chr2R_-_17008942_17009499_17010051	chr2R	-	17008942	17009499;17010051	1.24628671063427e-05	0.000210248698996471	0.148766666666667;-0.148766666666667
mthl3	chr2R_-_17451032_17451087_17452140_17452451_17452561	chr2R	-	17451032	17451087;17452140;17452451;17452561	0.0338551802885168	0.144194831062428	0.1145;0.0755;-0.160766666666667;-0.0292666666666667
CG43110	chr2R_-_17483433_17483482_17483490	chr2R	-	17483433	17483482;17483490	3.02636125410787e-07	7.25434601959492e-06	-0.183033333333333;0.183033333333333
Patronin	chr2R_-_17535061_17535375_17535692_17535851	chr2R	-	17535061	17535375;17535692;17535851	0.0011072015614148	0.00999246365952999	-0.0554333333333333;0.0684000000000002;-0.0129
CG10936	chr2R_-_17609586_17609672_17611313	chr2R	-	17609586	17609672;17611313	0.00292103569331528	0.0219602403714765	0.150666666666667;-0.150666666666667
fab1	chr2R_-_17775874_17775928_17775932	chr2R	-	17775874	17775928;17775932	7.84497804376062e-06	0.000138377055054702	-0.00666666666666667;0.00666666666666671
Mapmodulin	chr2R_-_17868808_17868905_17868944_17869065_17869123_17869576_17869708_17871327	chr2R	-	17868808	17868905;17868944;17869065;17869123;17869576;17869708;17871327	1.80573479745133e-05	0.000292786999301037	0.0419333333333333;0.0175;-0.00976666666666666;-0.00526666666666667;-0.00133333333333333;-0.00276666666666667;-0.0403333333333334
Hsf	chr2R_-_18133112_18133176_18133267_18133869	chr2R	-	18133112	18133176;18133267;18133869	0.00127482703308698	0.0112017731408208	0.0321;0.0210666666666667;-0.0532333333333335
CG30122	chr2R_-_18638617_18638672_18638817	chr2R	-	18638617	18638672;18638817	0.0228802137541549	0.109023359048082	-0.0162;0.0162
CG17821	chr2R_-_18744630_18744679_18744786_18744823	chr2R	-	18744630	18744679;18744786;18744823	2.04278098372318e-19	1.9853297000811e-17	0.0636666666666668;-0.0424333333333333;-0.0212666666666667
ova	chr2L_-_10229955_10231281_10231537	chr2L	-	10229955	10231281;10231537	0.00786669315320797	0.0481804018357549	-0.147133333333333;0.147133333333333
hts	chr2R_-_19411271_19411359_19418555	chr2R	-	19411271	19411359;19418555	0.000616247654935083	0.00607649510371215	0.153633333333333;-0.153633333333333
betaTub56D	chr2R_-_19448746_19451431_19452392	chr2R	-	19448746	19451431;19452392	1.27523614138406e-05	0.000214120347513469	-0.0103333333333333;0.0103333333333333
Hacl	chr2R_-_20244680_20245197_20245663	chr2R	-	20244680	20245197;20245663	0.0222812947009423	0.106956368956035	-0.0463;0.0463
hbn	chr2R_-_20955775_20955908_20958258	chr2R	-	20955775	20955908;20958258	2.00510177980613e-07	4.92957303622372e-06	0.468;-0.468
CG30389	chr2R_-_21157297_21160095_21160427	chr2R	-	21157297	21160095;21160427	0.00671686621352196	0.0426718950180839	-0.0638333333333334;0.0638333333333333
NONE	chr2R_-_21936928_21937604_21949094	chr2R	-	21936928	21937604;21949094	1.5963192108327e-05	0.000261738495209554	0.443166666666667;-0.443166666666667
Vrp1	chr2R_-_22110023_22110186_22110204	chr2R	-	22110023	22110186;22110204	8.68025232831446e-05	0.00114287694613401	0.0163666666666667;-0.0163666666666668
px	chr2R_-_22561142_22561897_22561917_22561932	chr2R	-	22561142	22561897;22561917;22561932	0.033135675096045	0.142128555072508	-0.2364;0.136233333333333;0.100133333333333
robo1	chr2R_-_22700034_22700089_22700876	chr2R	-	22700034	22700089;22700876	0.00113446600023662	0.0101914739646484	0.157133333333333;-0.157133333333333
jbug	chr2R_-_22725542_22727562_22729813	chr2R	-	22725542	22727562;22729813	0.0242458283434895	0.113799682809535	-0.162633333333333;0.162633333333333
side-V	chr2R_-_23191604_23203515_23203565	chr2R	-	23191604	23203515;23203565	0.0305608322600596	0.134267434360449	-0.0461999999999999;0.0462
CG3124	chr2R_-_23283853_23283910_23283926	chr2R	-	23283853	23283910;23283926	0.00990342335283659	0.0574587911979433	-0.000733333333333253;0.000733333333333333
CG13551	chr2R_-_23378177_23382613_23384700	chr2R	-	23378177	23382613;23384700	6.60073877325492e-05	0.000907421484127262	0.00209999999999999;-0.0021
mir-1009	chr2R_-_23993053_23993107_23993113	chr2R	-	23993053	23993107;23993113	0.0476126978263465	0.182837427285691	-0.0172;0.0172000000000001
Chi	chr2R_-_24033572_24033677_24033703_24033722_24033728_24033821_24034119_24034156_24034189_24034197_24034201	chr2R	-	24033572	24033677;24033703;24033722;24033728;24033821;24034119;24034156;24034189;24034197;24034201	0.0147013107922846	0.077999830678889	-0.0117333333333333;-0.0107666666666667;-0.0149;-0.0202333333333333;0.0537333333333333;-0.0110333333333333;-0.0016;0.0321333333333333;-0.0034;-0.0121
yki	chr2R_-_24068227_24068280_24068877	chr2R	-	24068227	24068280;24068877	1.71270051559278e-08	5.08873117903545e-07	0.323266666666667;-0.323266666666667
CG13594	chr2R_-_24631332_24631404_24631411	chr2R	-	24631332	24631404;24631411	0.0187257117283	0.0939328724656094	0.161266666666667;-0.161266666666667
Mid1	chr2R_-_24715199_24715255_24716290_24746450	chr2R	-	24715199	24715255;24716290;24746450	0.000342619879662311	0.00368680798817194	-0.0999666666666666;0.345966666666667;-0.245933333333333
zip	chr2R_-_25010616_25011310_25011374_25011647_25011849	chr2R	-	25010616	25011310;25011374;25011647;25011849	0.0325972503217937	0.140580018657515	0.00669999999999998;-0.00486666666666657;0.008;-0.00983333333333333
Nipped-B	chr2R_-_4699151_4699864_4700387	chr2R	-	4699151	4699864;4700387	2.37727441361307e-15	1.63335278721836e-13	0.0614333333333333;-0.0614333333333335
Nipped-B	chr2R_-_4701261_4701358_4711812	chr2R	-	4701261	4701358;4711812	1.1358630776164e-17	9.41535225408454e-16	0.0896333333333333;-0.0896333333333332
CG10417	chr2R_-_5362885_5363061_5363401	chr2R	-	5362885	5363061;5363401	0.00174883151108208	0.0145394959367703	-0.164633333333333;0.164633333333333
scaf	chr2R_-_5680517_5684462_5684802	chr2R	-	5680517	5684462;5684802	0.000420319410706721	0.00439124073234843	0.0493;-0.0493
ap	chr2R_-_5709099_5709157_5716647	chr2R	-	5709099	5709157;5716647	0.000944951490628061	0.00874202602382449	-0.0452;0.0451999999999999
Act42A	chr2R_-_6015422_6015485_6015512_6015575_6016291	chr2R	-	6015422	6015485;6015512;6015575;6016291	1.69981808916617e-15	1.18179668686281e-13	-0.0161333333333333;-0.00143333333333334;0.0185000000000001;-0.000933333333333334
Ars2	chr2R_-_6085230_6085280_6085329_6085422_6085548	chr2R	-	6085230	6085280;6085329;6085422;6085548	0.00189116975551033	0.0154784859553751	-0.0291666666666667;-0.06;-0.0324;0.121633333333333
NONE	chr2R_-_6681373_6681435_6681954	chr2R	-	6681373	6681435;6681954	0.00259851152120561	0.0200068076986527	0.3111;-0.3111
CG45092	chr2R_-_6706198_6707643_6708407_6715102	chr2R	-	6706198	6707643;6708407;6715102	1.28535428515182e-06	2.72786404467915e-05	0.0394;0.0790333333333333;-0.118433333333334
Spn42Db	chr2R_-_6879490_6879568_6879662	chr2R	-	6879490	6879568;6879662	1.2947144029519e-07	3.30973927417562e-06	0.180933333333333;-0.180933333333334
CG5676	chr2L_-_10255270_10255719_10256067_10256442	chr2L	-	10255270	10255719;10256067;10256442	2.00588699266528e-09	6.83245950667073e-08	0.016;0.00143333333333333;-0.0175
Aldh-III	chr2R_-_7473843_7473914_7474003_7474570_7474624_7475340	chr2R	-	7473843	7473914;7474003;7474570;7474624;7475340	1.27931959361458e-07	3.27168670435487e-06	-0.00216666666666668;-0.0155666666666667;0.0183;0.00486666666666667;-0.00549999999999995
Gdap2	chr2R_-_7719996_7722032_7725687	chr2R	-	7719996	7722032;7725687	0.0339180854221908	0.144414881071511	0.116833333333333;-0.116833333333333
Dgk	chr2R_-_7844972_7845028_7845030_7845032	chr2R	-	7844972	7845028;7845030;7845032	0.00786984290090498	0.0481950979787452	0.000266666666666667;-0.0065;0.00626666666666653
coil	chr2R_-_8126869_8126918_8126922	chr2R	-	8126869	8126918;8126922	2.78157089619071e-05	0.000430062324770608	0.0175666666666667;-0.0175666666666666
Lpin	chr2R_-_8142307_8142440_8142641	chr2R	-	8142307	8142440;8142641	0.0312847820638511	0.136588974933223	0.0299666666666667;-0.0299666666666667
DIP-kappa	chr2L_-_13684548_13686093_13687519	chr2L	-	13684548	13686093;13687519	6.92825429953732e-05	0.000944562785349272	0.332466666666667;-0.332466666666667
Cyp4ad1	chr2R_-_8440824_8440873_8440882_8440915	chr2R	-	8440824	8440873;8440882;8440915	0.0201951288686063	0.0993761220718605	-0.0236666666666667;-0.0550333333333334;0.0787
CG14767	chr2R_-_8720032_8720100_8720156_8723255	chr2R	-	8720032	8720100;8720156;8723255	0.000373377287374219	0.00397096953396322	0.0554;0.026;-0.0814333333333334
Rab32	chr2R_-_9179225_9179747_9181435_9185215	chr2R	-	9179225	9179747;9181435;9185215	0.000584553556543018	0.00580765620567275	0.0109333333333334;0.0316;-0.0425
Pkn	chr2R_-_9267976_9268367_9271983_9283826	chr2R	-	9267976	9268367;9271983;9283826	0.0468438719957652	0.180662615169595	0.0820333333333333;0.00570000000000001;-0.0876999999999999
CG13954	chr2R_-_9324506_9324603_9324622	chr2R	-	9324506	9324603;9324622	0.000297198326997338	0.00327484008998902	0.1941;-0.1941
Not1	chr2R_-_9575532_9575582_9575586	chr2R	-	9575532	9575582;9575586	0.0305827582575807	0.134336203297453	-0.00593333333333333;0.00593333333333346
Not1	chr2R_-_9576384_9577011_9577688_9578183_9581886	chr2R	-	9576384	9577011;9577688;9578183;9581886	0.00200028145134032	0.0162145212259373	0.00453333333333333;-0.0543333333333334;0.0647333333333334;-0.0149333333333333
Smyd4-1	chr2R_-_9584242_9584762_9585709	chr2R	-	9584242	9584762;9585709	1.27298175020822e-05	0.00021385626735988	0.298066666666667;-0.298066666666667
PCB	chr2R_-_9856210_9860368_9861449	chr2R	-	9856210	9860368;9861449	0.0362479633837618	0.151306394784681	0.0927;-0.0927
CG1513	chr2R_-_9885980_9886198_9886929	chr2R	-	9885980	9886198;9886929	6.03372995536215e-17	4.73854335039633e-15	0.2231;-0.2231
trio	chr3L_-_1003821_1007215_1009320	chr3L	-	1003821	1007215;1009320	0.033448448621685	0.143063265207448	-0.0538333333333333;0.0538333333333333
trio	chr3L_-_1009739_1018560_1024202	chr3L	-	1009739	1018560;1024202	0.0463976690709763	0.179415678010509	0.0332333333333333;-0.0332333333333333
asRNA:CR45171	chr3L_-_10894625_10894698_10894766	chr3L	-	10894625	10894698;10894766	6.80758913749949e-07	1.52484774679953e-05	-0.499566666666667;0.499566666666667
Aps	chr3L_-_10896877_10897079_10897681_10897976	chr3L	-	10896877	10897079;10897681;10897976	0.00212214270124611	0.0169858670907988	-0.00273333333333333;0.0362;-0.0334666666666665
JIL-1	chr3L_-_11079762_11080301_11080317_11080425	chr3L	-	11079762	11080301;11080317;11080425	0.000120155010442742	0.00151231936243186	0.0146;0.0193;-0.0338999999999998
JIL-1	chr3L_-_11091772_11091872_11092270_11092642_11092658_11093168	chr3L	-	11091772	11091872;11092270;11092642;11092658;11093168	9.96715399530117e-07	2.16317547233832e-05	-0.0033;0.119366666666667;-0.013;-0.1452;0.0421
Dph1	chr3L_-_11695578_11696349_11696413_11696873	chr3L	-	11695578	11696349;11696413;11696873	0.0429002933325164	0.170068358159469	0.0873666666666667;0.0105999999999999;-0.0979666666666668
Tsen54	chr3L_-_12204406_12204457_12204635_12204641	chr3L	-	12204406	12204457;12204635;12204641	0.0362646463969887	0.151346530837975	0.1382;-0.0390666666666666;-0.0991333333333334
eIF2beta	chr3L_-_12526385_12526440_12526587	chr3L	-	12526385	12526440;12526587	0.0349980987062653	0.147699330795503	-0.00456666666666667;0.00456666666666672
