Gene	AS_event_ID	chromosome	strand	common_5_SS_coor	A3SS_coordinates	pvalue	qvalue	deltaPSI_control-KD
ABCB7	chr3L_+_1618617_1618846_1620426	chr3L	+	1618617	1618846;1620426	0.000760694286609901	0.00728383274091509	0.0573666666666666;-0.0573666666666665
CG33060	chr3L_+_16331128_16331387_16331419	chr3L	+	16331128	16331387;16331419	0.000551309546560058	0.00552953576589612	-0.0726333333333332;0.0726333333333333
TMS1	chr3L_+_16414493_16414792_16414801_16414813_16414819	chr3L	+	16414493	16414792;16414801;16414813;16414819	0.0143541830801319	0.0766140806954765	0.0668;-0.0299;-0.0351666666666667;-0.0017
Apl	chr3L_+_16596676_16596735_16596803	chr3L	+	16596676	16596735;16596803	0.0298032677863271	0.13197191509601	-0.1382;0.1382
TSG101	chr3L_+_16843378_16843508_16843522_16843568	chr3L	+	16843378	16843508;16843522;16843568	0.00426023572724837	0.0296416986195345	-0.00196666666666656;0.0008;0.0012
CG13723	chr3L_+_17264818_17264873_17282508	chr3L	+	17264818	17264873;17282508	0.00618506744745743	0.0399652904739602	0.219666666666666;-0.219666666666667
NONE	chr3L_+_17466829_17468010_17472428	chr3L	+	17466829	17468010;17472428	0.0332490867241314	0.142482461493224	0.376;-0.376
CG8001	chr3L_+_1757203_1757305_1757320	chr3L	+	1757203	1757305;1757320	4.07486187379182e-16	2.97469547311659e-14	0.133766666666667;-0.133766666666667
CG32181	chr3L_+_17759882_17759931_17759966	chr3L	+	17759882	17759931;17759966	0.00020076874079156	0.00234288549994379	0.0343333333333333;-0.0343333333333334
CG32192	chr3L_+_18040689_18040761_18040770	chr3L	+	18040689	18040761;18040770	0.000408271655027036	0.00428558486774376	-0.00196666666666678;0.00196666666666667
asRNA:CR44064	chr2L_+_1501429_1503568_1517558_1520483	chr2L	+	1501429	1503568;1517558;1520483	0.00773430070234581	0.0475964375341888	-0.112;0.1253;-0.0133
NONE	chr3L_+_18323429_18323489_18323675	chr3L	+	18323429	18323489;18323675	0.00352481715993918	0.0254882687045985	0.530133333333333;-0.530133333333333
NONE	chr3L_+_18495886_18496553_18497257	chr3L	+	18495886	18496553;18497257	4.68914725558724e-10	1.75750005161132e-08	-0.175;0.175
CG7634	chr3L_+_21566838_21566892_21566903	chr3L	+	21566838	21566892;21566903	0.0184111682923289	0.0927575768384834	0.00453333333333317;-0.00453333333333333
