FlyBaseID,Control_rep1.norm,Control_rep2.norm,Control_rep3.norm,U2af38_rep1.norm,U2af38_rep2.norm,U2af38_rep3.norm,SRPK_rep1.norm,SRPK_rep2.norm,SRPK_rep3.norm
FBgn0033188,288.2292,225.289,259.6557,1096.4445,1064.2328,1065.5265,508.0786,434.1403,316.5623
FBgn0033186,171.0068,173.6602,192.2127,159.5412,188.4278,210.163,178.0446,198.763,221.8429
FBgn0003174,313.0528,259.7081,314.7342,346.9219,414.349,343.6165,344.1473,366.1424,347.72
FBgn0033158,9.6536,10.9515,7.8684,23.5564,25.9569,21.0163,5.4282,9.4151,7.4778
FBgn0033160,2043.8074,1844.5533,2092.9825,3598.7793,3463.8037,3452.9782,2805.2888,2660.2859,2703.2425
FBgn0033164,46.889,7.8225,55.0785,44.9714,18.266,26.2704,6.5138,86.8281,139.5865
FBgn0033165,24.8236,4.6935,11.2405,14.9905,9.6137,11.559,4.3426,8.369,19.9409
FBgn0003460,889.5113,1015.3648,986.9166,190.5929,232.6507,232.2301,514.5925,508.4149,489.7991
FBgn0033169,479.9224,542.8838,495.7064,360.8416,385.508,367.7853,752.3472,665.333,626.893
FBgn0033174,14323.2006,14635.9595,15546.7461,3908.2251,4160.7944,4220.0732,14165.4057,14412.4103,15079.0827
FBgn0033178,249.6148,239.3695,230.4304,100.6502,117.2867,111.3864,252.9537,273.0376,304.0992
FBgn0033185,969.4984,979.3811,873.3874,947.6107,891.1868,855.3634,1347.2769,1308.6975,1282.4511
FBgn0025185,162.7323,142.3701,157.3671,402.6007,317.251,373.0393,206.2712,203.9936,193.1778
FBgn0033184,8233.1511,8069.7252,8724.882,1918.7779,1973.6855,2079.563,7628.7788,8383.6144,9120.4833
FBgn0015929,1179.1196,1271.9439,1254.4406,698.1268,695.068,734.5197,1265.854,1358.9113,1354.737
FBgn0033183,1772.1272,1731.9088,1852.4357,1009.714,1007.5121,998.2743,1676.2252,1636.1334,1514.2644
FBgn0010548,5844.5719,5971.7218,5884.4057,1395.1828,1680.4687,1482.7,3845.3301,3950.1532,4137.7432
FBgn0033179,5487.3883,5292.7259,5610.1373,4734.8415,4954.8832,4710.8038,5581.2654,5754.7121,5473.7856
FBgn0033177,5327.4142,4551.1498,5202.1069,8117.33,8129.3156,8494.7888,5922.1557,5495.2741,5524.8842
FBgn0050502,19.3072,51.6287,37.0937,104.9332,115.364,153.419,23.884,30.3375,33.6503
FBgn0040513,0,0,0,0,0,0,0,0,0
FBgn0050503,0,0,0,0,0,0,0,0,0
FBgn0033168,3982.8041,4089.6203,4106.1574,1257.0565,1241.1242,1264.1305,2511.0809,2714.6842,3088.3517
FBgn0033167,56.5426,0,51.7063,78.1645,35.5706,44.1342,0,64.8595,73.5322
FBgn0033166,1333.5774,1187.4605,1248.8204,1314.8768,1370.9087,1418.6003,1726.1646,1682.1627,1744.8315
FBgn0041243,20.6863,9.387,15.7367,61.0326,46.1456,61.9981,16.2846,3.1384,11.2168
FBgn0000352,467.5106,563.2224,584.5064,670.2874,672.9566,689.3347,683.952,622.442,570.8091
FBgn0033159,1999.6766,1778.844,1969.3369,2235.7189,2100.5859,2498.8382,1624.1146,1537.798,1648.8657
FBgn0033127,838.4851,761.9147,787.9596,405.813,468.1855,385.6491,527.6201,537.7062,512.2327
FBgn0033128,780.5634,858.9141,771.0988,399.3885,423.9626,400.3605,749.0903,689.3938,691.701
FBgn0033129,186.1768,206.5149,194.4608,122.0651,110.5572,92.4717,146.5611,143.3186,127.1234
FBgn0033130,1486.6561,1581.7162,1523.0888,652.0847,634.5019,476.0192,786.002,1019.9681,987.0761
FBgn0033131,9.6536,18.7741,16.8608,19.2734,23.0728,18.9147,34.7404,26.153,31.1577
FBgn0033132,194.4513,165.8377,201.2051,112.4284,108.6344,116.6405,130.2766,146.457,123.3845
FBgn0033133,23.4445,10.9515,24.7291,18.2027,24.9955,25.2196,2.1713,5.2306,9.9705
FBgn0033134,182.0395,212.7729,211.3215,167.0365,172.0846,135.5551,191.0723,147.5031,153.2959
FBgn0016032,20.6863,12.5161,25.8532,24.6272,29.8024,32.5753,20.6271,32.4298,26.1725
FBgn0033135,2.7582,3.129,2.2481,12.849,11.5364,14.7114,0,1.0461,0
FBgn0033136,5.5163,3.129,7.8684,8.566,8.6523,17.8639,0,2.0922,12.4631
FBgn0033139,71.7125,53.1932,25.8532,28.9102,41.3388,39.931,80.3372,89.9664,67.3006
FBgn0033140,0,1.5645,0,9.6367,5.7682,10.5082,0,0,7.4778
FBgn0024294,441.3079,492.8196,485.5899,1052.5439,1105.5715,954.1401,303.9787,314.8824,338.9958
FBgn0003090,215.1376,226.8535,230.4304,364.0538,444.1513,406.6654,196.5005,264.6686,203.1482
FBgn0033149,4043.4839,4134.991,4194.9574,780.5743,665.2657,808.0768,3597.8046,3591.3337,3859.8165
FBgn0053140,4716.4785,4324.2963,4975.0487,835.1824,846.9639,924.7172,3933.2668,4066.2727,4500.4189
FBgn0050385,959.8448,908.9783,974.552,146.6923,135.5527,176.5369,453.7967,460.2933,532.1736
FBgn0050384,5019.8777,5197.291,5603.393,662.7921,681.6089,794.4162,3550.0365,3916.6774,4253.6498
FBgn0033153,117.2224,128.2895,106.7848,152.046,164.3937,160.7747,151.9893,116.1194,125.8771
FBgn0026602,132.3924,129.854,125.8937,436.8646,391.2762,411.9195,165.017,156.9182,165.759
FBgn0026389,0,1.5645,0,50.3251,39.416,58.8456,1.0856,0,0
FBgn0002930,845.3805,862.0431,740.7495,472.1993,423.9626,425.5801,712.1786,819.1128,690.4547
FBgn0044011,19.3072,6.258,1.1241,22.4857,26.9183,47.2867,3.2569,5.2306,2.4926
FBgn0015039,20.6863,29.7256,38.2177,56.7496,48.0683,51.4899,21.7128,25.1069,37.3892
FBgn0015038,4.1373,4.6935,0,17.1319,17.3046,50.4391,5.4282,1.0461,2.4926
FBgn0033141,4877.8318,4856.2286,5213.3474,2358.8548,2243.8295,2234.0328,3311.1962,3377.925,3709.0132
FBgn0050299,0,0,0,0,0,0,0,0,0
FBgn0050298,0,3.129,1.1241,7.4952,6.7296,7.3557,1.0856,3.1384,3.7389
FBgn0033138,281.3338,449.0134,340.5874,74.9523,65.3729,72.5062,168.2739,276.176,254.2469
FBgn0027558,979.152,980.9457,957.6912,853.385,868.114,834.3471,1043.2982,1051.3517,1015.7412
FBgn0033137,35.8563,56.3222,30.3494,46.0421,46.1456,65.1505,27.141,32.4298,29.9114
FBgn0016126,776.4261,877.6882,877.8836,774.1498,815.2388,649.4037,625.3275,653.8257,656.8044
FBgn0040324,1449.4207,1400.2334,1306.147,1535.4506,1616.0572,1526.8343,1637.1422,1329.6199,1397.1115
FBgn0039911,96.5361,64.1448,61.8228,306.2335,312.4441,292.1266,89.0223,80.5513,81.01
FBgn0024728,2905.7369,2960.0465,3024.8206,2327.8031,2306.3184,2326.5045,2531.708,2307.7431,2462.705
FBgn0039920,830.2106,894.8978,780.0912,765.5838,756.5955,699.8428,871.7674,702.9934,893.603
FBgn0026199,666.0992,741.5761,665.4381,519.3121,499.9106,442.3931,551.5041,556.5364,562.085
FBgn0039916,23.4445,26.5966,30.3494,314.7995,341.2851,288.9741,78.1659,85.7819,71.0396
FBgn0028996,48.2681,64.1448,41.5899,33.1931,35.5706,36.7785,56.4532,71.1362,88.4879
FBgn0039909,1061.8972,1037.2679,1043.1191,670.2874,703.7203,508.5945,1106.2652,1124.5802,1046.8989
FBgn0026869,1308.7538,1353.2982,1210.6027,1001.1481,1055.5805,864.8208,1134.4918,1060.7668,1176.5149
FBgn0039908,1871.4215,1805.4406,1962.5926,368.3368,359.5511,336.2608,1334.2492,1333.8044,1444.4712
FBgn0026262,3363.5939,3285.4639,3249.6307,3387.8423,3608.97,3337.3886,4508.655,3938.6459,4023.0828
FBgn0039907,13665.376,13124.6461,14032.6497,11451.6349,12536.2198,12339.7211,14181.6903,14412.4103,15509.0591
FBgn0024811,1580.434,1675.5866,1544.4457,2537.6695,2637.9898,2465.2121,1351.6194,1100.5194,1372.1853
FBgn0039896,286.8502,286.3047,268.6481,263.4037,242.2644,217.5187,220.3845,207.132,228.0744
FBgn0039897,297.8829,416.1588,421.519,638.165,530.6743,571.6434,299.6361,253.1613,310.3307
FBgn0026777,3420.1365,3542.043,3463.2004,7202.9124,7388.102,7146.5931,3544.6083,3024.3361,3158.1449
FBgn0052850,226.1703,226.8535,196.7089,215.2201,215.3461,187.0451,181.3016,148.5492,209.3798
FBgn0039904,5578.4081,5627.5303,5621.3779,4290.4816,4280.0039,4188.5488,6102.3717,5646.9616,5755.4512
FBgn0039902,1107.4071,1143.6543,1088.0811,591.0521,598.9314,545.373,1177.9173,1283.5906,1268.7417
FBgn0042696,71.7125,90.7414,71.9392,84.589,66.3343,81.9636,69.4808,44.9832,79.7637
FBgn0053481,24.8236,17.2096,51.7063,48.1836,37.4933,31.5245,67.3096,71.1362,74.7785
FBgn0051999,176.5232,195.5633,189.9646,110.2869,143.2436,88.2685,281.1803,236.4234,315.316
FBgn0051998,3133.2863,3069.562,2974.2383,2474.4954,2375.5368,2299.1833,2659.8133,2474.0764,2556.1781
FBgn0039890,1423.2181,1345.4757,1285.9141,896.2149,863.3072,721.9099,1303.8513,1189.4397,1151.5888
FBgn0039889,976.3938,985.6392,999.2811,1096.4445,1070.001,1047.6626,1060.6684,964.5236,1024.4653
FBgn0051997,281.3338,261.2726,258.5317,145.6215,167.2778,112.4372,306.1499,201.9014,226.8281
FBgn0052006,169.6277,159.5797,151.7469,334.0729,352.8215,385.6491,572.1313,413.2178,533.4199
FBgn0011747,5514.9701,5430.4025,5451.6462,5227.3849,5025.063,5186.8231,6200.0791,5719.144,5967.3236
FBgn0017545,7870.4512,8334.1268,8074.0566,9253.3922,9467.5378,8516.8559,8422.3802,8309.3398,8165.8112
FBgn0004859,568.184,628.9317,744.1216,391.8933,454.7264,343.6165,417.9707,471.8006,503.5085
FBgn0025740,1817.6371,1774.1505,1668.0913,2368.4915,2421.6823,2555.5822,2514.3378,2065.043,2278.2514
FBgn0052009,11.0327,10.9515,6.7443,22.4857,16.3432,32.5753,11.942,8.369,9.9705
FBgn0052010,2.7582,0,2.2481,17.1319,8.6523,6.3049,5.4282,2.0922,2.4926
FBgn0052011,1.3791,3.129,3.3722,14.9905,21.1501,17.8639,5.4282,1.0461,3.7389
FBgn0019985,5.5163,4.6935,12.3646,232.352,193.2347,216.4679,21.7128,12.5535,14.9557
FBgn0019650,37.2354,23.4676,38.2177,312.658,317.251,277.4152,41.2542,34.522,38.6356
FBgn0010217,5987.997,6292.4456,6014.7956,5641.7639,5737.4356,4992.4223,5722.3983,5777.7268,5605.8942
FBgn0013749,2450.6381,2457.8399,2195.2711,2841.7615,2746.6242,2774.1517,2328.6937,1862.0955,2238.3695
FBgn0002521,3458.7509,3288.5929,3102.3801,2953.1191,3005.2318,3003.2294,4193.8199,3575.6419,3954.5359
FBgn0052017,63.438,76.6608,58.4506,155.2583,154.78,156.5714,85.7654,43.9371,42.3745
FBgn0039928,4306.8896,4303.9577,4158.9878,2805.3561,2791.8085,2700.5947,4383.8066,3670.8389,4180.1177
FBgn0024913,53.7844,50.0642,52.8304,47.1129,56.7206,60.9473,83.5941,71.1362,79.7637
FBgn0011642,2049.3237,2162.1482,1871.5445,4008.8753,4191.5582,4062.451,2386.2325,2010.6447,2209.7044
FBgn0039929,1830.0488,1841.4243,1918.7546,2652.2393,2636.0671,2364.3338,2003.0023,1961.477,1898.1274
FBgn0039930,311.6737,336.3689,277.6405,309.4458,353.7829,258.5005,357.1749,299.1906,319.0549
FBgn0039932,73.0916,71.9673,88.8,33.1931,23.0728,14.7114,81.4229,81.5974,81.01
FBgn0052016,5454.2902,5122.1947,5414.5525,1883.4433,2195.7612,2093.2236,4073.3141,4009.7821,4374.5417
FBgn0023213,5468.0811,5719.8362,5704.5576,5204.8992,5486.5189,5420.104,6361.8392,5908.4919,6140.5604
FBgn0039936,4312.406,4487.005,4443.3727,3053.7693,3200.3893,3066.2783,6038.319,5826.8945,6037.1169
FBgn0039937,119.9806,123.596,106.7848,331.9314,353.7829,338.3624,157.4175,111.935,147.0644
FBgn0039938,581.9748,535.0613,554.157,327.6485,272.0667,258.5005,359.3462,377.6497,426.2374
FBgn0039923,7674.6208,7456.4386,7478.3097,7256.4497,7545.7661,7512.2768,8479.9191,7948.428,8512.2849
FBgn0031208,4109.6801,3942.5567,4232.0511,852.3143,871.9595,1004.5792,3090.8116,3155.1012,3510.8502
FBgn0024698,1134.9888,1001.2842,1011.6457,1197.0947,1231.5106,1295.6549,1921.5794,1638.2256,1642.6342
FBgn0030538,383.3863,408.3362,369.8127,576.0617,597.0086,536.9665,523.2776,420.5407,377.6314
FBgn0010473,427.5171,408.3362,396.7899,1354.4945,1272.8493,1449.0739,231.2409,237.4695,245.5227
FBgn0003386,886.7531,876.1237,954.3191,437.9354,414.349,642.048,516.7637,623.4882,499.7696
FBgn0051481,175.1441,215.9019,237.1747,314.7995,350.8988,389.8524,473.3382,495.8614,496.0307
FBgn0004577,35.8563,31.2901,37.0937,9.6367,15.3819,8.4065,19.5415,33.4759,28.6651
FBgn0010453,231.6867,298.8208,302.3697,356.5586,302.8305,319.4478,328.9483,337.8971,342.7348
FBgn0010549,142.046,140.8056,119.1494,35.3346,40.3774,54.6424,185.6441,179.9328,219.3502
FBgn0012018,0,0,0,0,0,0,1.0856,0,0
FBgn0012016,0,0,2.2481,0,2.8841,0,0,0,0
FBgn0012017,0,0,0,4.283,8.6523,10.5082,0,1.0461,1.2463
FBgn0052525,0,0,0,3.2122,0,0,0,0,0
FBgn0052520,0,1.5645,0,2.1415,1.9227,2.1016,1.0856,0,0
FBgn0011910,0,0,0,0,0,0,0,0,0
FBgn0011909,0,0,0,0,3.8455,3.1524,0,0,1.2463
FBgn0014342,1188.7732,1218.7507,1220.7191,1167.1138,1416.0929,1506.8688,1998.6597,1980.3072,1982.8763
FBgn0032721,3371.8684,3096.1586,3167.575,2802.1439,2892.752,2686.9341,2905.1675,2952.1537,2770.5431
FBgn0032720,268.922,229.9825,321.4785,553.576,541.2494,511.7469,275.7521,219.6854,209.3798
FBgn0036290,959.8448,973.1231,1007.1495,1237.7831,1261.3129,1188.4718,1252.8263,1078.5508,1200.1948
FBgn0036362,0,4.6935,0,22.4857,21.1501,35.7277,11.942,3.1384,4.9852
FBgn0002565,148.9414,225.289,315.8583,72.8108,54.7979,75.6587,58.6245,96.2431,97.212
FBgn0036255,263.4057,219.0309,229.3064,346.9219,326.8646,408.7671,220.3845,247.9307,228.0744
FBgn0017424,122.7388,98.5639,88.8,34.2639,46.1456,51.4899,18.4558,23.0147,26.1725
FBgn0025885,11078.2082,12076.4266,11202.2899,7226.4688,7175.64,6130.455,8640.5935,8240.2958,7268.4693
FBgn0014018,850.8969,879.2527,972.3039,784.8573,791.2047,807.026,983.5881,978.1232,888.6177
FBgn0038282,104.8106,118.9025,133.762,165.9657,161.5096,161.8255,92.2792,124.4884,98.4583
FBgn0040796,0,0,0,21.4149,28.841,24.1687,1.0856,0,0
FBgn0016047,4.1373,14.0806,2.2481,63.174,70.1798,74.6079,4.3426,3.1384,3.7389
FBgn0030151,824.6942,935.575,889.1242,1563.29,1565.1047,1464.8362,1048.7264,965.5698,943.4553
FBgn0032851,357.1836,352.014,322.6026,146.6923,149.9732,141.86,273.5808,284.5449,259.2321
FBgn0039817,20.6863,18.7741,8.9924,69.5985,86.523,115.5897,10.8564,5.2306,9.9705
FBgn0003141,388.9026,323.8529,334.9671,485.0482,443.19,480.2225,404.943,357.7734,334.0106
FBgn0036039,244.0985,322.2884,302.3697,376.9028,436.4604,370.9377,238.8404,232.2389,204.3945
FBgn0038535,5335.6887,5350.6127,5321.2563,2263.5583,1964.0719,1975.5323,4277.414,4630.1319,5077.4596
FBgn0053503,0,0,0,117.7821,128.8231,101.9291,0,0,0
FBgn0050489,23.4445,40.6772,26.9772,71.74,55.7593,54.6424,21.7128,24.0608,23.6799
FBgn0000109,121.3597,122.0315,95.5443,169.178,190.3506,190.1975,137.876,122.3962,115.9067
FBgn0039757,7911.8238,7817.8396,7737.9654,11542.6484,12446.8128,10734.0757,9082.4482,8358.5075,8282.9642
FBgn0042173,0,0,0,9.6367,13.4591,14.7114,0,0,0
FBgn0003892,704.7136,696.2054,672.1824,528.9488,549.9017,612.6252,624.2419,575.3666,540.8978
FBgn0005278,2311.3503,2334.2439,2223.3724,1722.8313,1809.2919,1658.1861,2076.8257,2068.1814,2116.2313
FBgn0052000,2167.9252,2326.4213,2160.4256,3000.232,2941.7817,2702.6963,2097.4528,1912.3094,2189.7635
FBgn0021760,32551.9765,31446.5831,38331.255,13725.9007,14014.8016,15679.2113,25414.7875,27578.8903,29887.7166
FBgn0036640,368.2163,342.627,322.6026,352.2756,336.4783,329.9559,433.1696,344.1738,371.3998
FBgn0067783,143.4251,162.7087,175.3519,107.0747,126.9004,114.5388,147.6468,156.9182,170.7442
FBgn0035981,1660.4211,1569.2001,1657.9749,691.7023,654.6906,625.235,1520.979,1485.4919,1500.5551
FBgn0001098,3555.287,3628.0909,3396.8814,2943.4824,2761.0447,2676.4259,3746.537,3416.6315,3315.1798
FBgn0002174,7539.4702,7348.4876,7966.1477,6071.1332,6009.5023,6003.3063,6102.3717,6750.6194,6766.2071
FBgn0017418,977.7729,982.5102,1013.8938,2013.0036,1845.8238,1983.9388,1296.2519,1059.7207,1036.9284
FBgn0002921,9307.4601,9911.1495,9531.9505,7344.251,6964.1393,6449.9027,8447.3499,8563.5472,8277.979
FBgn0000083,2420.2982,2604.9035,2465.0433,1909.1412,1809.2919,1629.8141,2164.7623,2180.1164,1970.4132
FBgn0011672,1689.3819,1688.1026,1700.6888,693.8438,797.9342,750.2819,1446.0699,1588.0118,1554.1463
FBgn0036414,16.549,14.0806,29.2253,82.4475,52.8752,78.8111,17.3702,12.5535,7.4778
FBgn0053489,5495.6629,5242.6617,5685.4487,543.9393,526.8289,705.0969,3704.1971,3859.1407,4106.5855
FBgn0053490,3964.876,3951.9437,4273.641,796.6355,771.016,882.6846,4211.1901,4406.262,4582.6752
FBgn0036544,67.5753,54.7577,73.0633,106.0039,98.0594,122.9454,40.1686,25.1069,52.3449
FBgn0034274,1428.7344,1375.2013,1375.8381,1763.5197,1784.2963,1712.8285,1283.2242,1166.425,1159.0666
FBgn0034275,827.4524,826.0595,903.7368,573.9202,624.8883,568.4909,578.6451,692.5322,661.7896
FBgn0022740,328.2228,311.3368,325.9747,57.8203,45.1842,76.7095,142.2186,133.9035,155.7885
FBgn0027572,624.7265,677.4314,639.5849,522.5243,586.4336,555.8812,796.8584,822.2512,732.8292
FBgn0026309,1494.9306,1412.7495,1546.6938,1023.6338,1176.7127,1132.7786,1865.1262,1835.9425,1775.9892
FBgn0028744,437.1707,489.6906,499.0785,728.1077,744.0977,726.1132,559.1036,570.136,567.0702
FBgn0028743,1465.9698,1454.9912,1719.7977,282.6771,276.8736,275.3135,1250.6551,1135.0414,1183.9928
FBgn0026316,1722.48,1811.6987,1854.6838,2042.9845,1815.0601,1999.701,1767.4188,1668.5631,1878.1864
FBgn0028740,6.8954,25.0321,7.8684,108.1454,107.6731,136.606,13.0277,13.5996,4.9852
FBgn0034279,9.6536,6.258,8.9924,108.1454,74.9866,133.4535,13.0277,8.369,8.7242
FBgn0034278,4570.2953,4890.6477,5358.35,4310.8258,3923.3369,4226.3781,3884.4131,4094.5179,4575.1974
FBgn0034277,2264.4613,2357.7115,2402.0965,3618.0528,3635.8883,3573.822,2691.2968,2595.4264,2586.0895
FBgn0034276,11.0327,14.0806,10.1165,113.4991,151.8959,198.604,8.6851,14.6457,16.202
FBgn0035917,231.6867,309.7723,287.757,1079.3126,1131.5284,987.7661,259.4675,357.7734,360.1831
FBgn0036101,16.549,31.2901,26.9772,20.3442,22.1114,22.0671,47.7681,31.3836,36.1429
FBgn0032388,2554.0697,2672.1773,2778.6535,4318.3211,4257.8925,4620.4337,3234.1158,2953.1998,2981.1692
FBgn0030887,187.5559,172.0957,197.8329,86.7305,103.8276,112.4372,175.8734,171.5639,181.961
FBgn0030892,1408.0481,1447.1686,1505.104,2148.9884,2151.5383,2064.8516,1523.1502,1518.9678,1566.6094
FBgn0020429,6.8954,6.258,10.1165,55.6788,64.4116,69.3538,5.4282,6.2767,13.7094
FBgn0036790,13.7909,12.5161,15.7367,186.3099,175.9301,233.2809,18.4558,17.7841,9.9705
FBgn0036689,1727.9964,1775.715,1751.2711,2426.3118,2415.9141,2511.448,2226.6437,1969.846,2219.6749
FBgn0010424,131.0133,151.7571,114.6532,244.1302,225.9211,190.1975,124.8484,134.9496,140.8328
FBgn0036911,315.811,301.9498,324.8507,223.786,227.8439,208.0614,348.4898,396.4799,366.4146
FBgn0036900,1143.2634,1173.38,1274.6736,1588.988,1521.8433,1542.5965,1385.2742,1460.385,1469.3974
FBgn0015721,541.9813,524.1097,527.1798,451.8551,457.6105,467.6127,600.3579,615.1192,645.5876
FBgn0053493,79.9871,81.3543,110.157,57.8203,56.7206,60.9473,75.9947,78.4591,85.9953
FBgn0053494,337.8764,336.3689,324.8507,275.1819,324.9419,296.3298,260.5531,221.7777,244.2764
FBgn0011862,0,0,0,0,0,0,0,0,0
FBgn0000281,0,0,0,1.0707,0.9614,5.2541,0,0,0
FBgn0040227,1736.2709,1684.9736,1729.9141,1768.8734,1976.5696,1656.0845,1938.9496,1979.2611,1901.8663
FBgn0025790,1897.6241,1719.3928,1663.5951,2666.159,2774.5039,2551.3789,2158.2485,2189.5314,2063.8864
FBgn0032699,7131.2604,7079.3925,7660.4059,7623.7158,7728.4257,7959.924,7043.6199,7386.661,7874.1751
FBgn0036302,539.2231,486.5616,461.9849,369.4076,436.4604,421.3768,429.9127,396.4799,382.6166
FBgn0034289,4.1373,4.6935,3.3722,39.6176,22.1114,32.5753,8.6851,9.4151,17.4483
FBgn0016034,3260.1624,3136.8358,3103.5042,1849.1794,1876.5875,1928.2456,3686.8269,3377.925,3477.1998
FBgn0031883,844.0014,832.3175,758.7343,1476.5596,1439.1657,1379.7202,1002.044,1032.5215,883.6325
FBgn0031835,856.4132,974.6876,1019.514,1370.5557,1116.1466,1306.1631,708.9217,716.5929,765.2332
FBgn0031115,561.2885,614.8511,690.1672,646.7309,567.2063,685.1314,867.4248,809.6977,825.056
FBgn0039313,104.8106,159.5797,137.1342,48.1836,61.5275,68.303,131.3622,152.7337,123.3845
FBgn0000286,1279.793,1128.0093,1142.0356,988.2991,1054.6191,1037.1544,762.1179,702.9934,741.5534
FBgn0028425,1035.6946,1167.1219,1124.0508,584.6276,600.8541,569.5418,683.952,706.1317,720.3661
FBgn0003380,267.5429,209.6439,250.6633,655.2969,613.3519,860.6175,383.2302,381.8342,346.4737
FBgn0037153,56.5426,53.1932,51.7063,289.1016,231.6893,302.6347,80.3372,75.3207,63.5617
FBgn0038448,1574.9177,1767.8925,1754.6432,76.023,74.0252,102.9799,946.6764,1023.1064,1333.5498
FBgn0036681,0,0,1.1241,47.1129,80.7548,68.303,5.4282,3.1384,1.2463
FBgn0061197,89126.2745,91227.9457,102100.9028,42429.405,45622.6111,45724.115,81514.0498,86880.3566,98221.5482
FBgn0027780,121.3597,128.2895,119.1494,110.2869,122.0936,157.6223,129.1909,124.4884,142.0791
FBgn0028560,13983.9452,13794.2549,15279.222,6183.5616,6431.5422,6407.8701,11793.2865,13001.1929,13738.0551
FBgn0003464,664.7201,594.5125,639.5849,776.2913,729.6772,666.2167,957.5328,985.4461,862.4453
FBgn0023023,150.3205,208.0794,213.5696,630.6698,594.1245,646.2513,148.7324,123.4423,180.7147
FBgn0037222,885.374,849.5271,880.1317,882.2952,906.5687,933.1238,713.2642,766.8068,831.2876
FBgn0037836,357.1836,312.9013,315.8583,789.1402,808.5093,810.1784,370.2026,295.0061,249.2616
FBgn0037986,3364.973,3520.1399,3768.9422,213.0786,274.9508,294.2282,2264.641,2587.0575,2844.0753
FBgn0029588,17.9281,15.6451,4.4962,7.4952,16.3432,21.0163,15.1989,7.3228,9.9705
FBgn0038440,0,1.5645,7.8684,22.4857,22.1114,21.0163,0,1.0461,0
FBgn0020371,7638.7645,7492.4222,7696.3756,6951.287,7208.3264,7060.4263,6212.0211,6182.5756,6534.3938
FBgn0030657,322.7064,328.5464,327.0988,338.3559,368.2034,377.2426,326.7771,300.2368,353.9515
FBgn0043070,7823.5622,7509.6318,8099.9098,4406.1223,4430.9384,4408.1691,5728.9122,6107.2549,5877.5894
FBgn0029941,2480.978,2323.2923,2461.6712,5446.888,5265.4046,5792.0925,3154.8643,3144.64,2979.9229
FBgn0036574,257.8893,265.9661,267.5241,703.4805,606.6223,717.7067,344.1473,351.4967,307.8381
FBgn0003118,99.2943,95.4349,93.2962,754.8764,608.545,735.5705,121.5915,110.8888,115.9067
FBgn0004595,1794.1926,1608.3128,1740.0306,500.0387,538.3653,753.4344,793.6014,649.6412,767.7258
FBgn0016038,3751.1174,3685.9776,3969.0232,3227.2303,3195.5824,3196.5794,3033.2728,3336.0802,3634.2347
FBgn0033566,233.0658,223.7244,257.4076,124.2066,150.9345,168.1304,371.2882,334.7587,371.3998
FBgn0036646,506.125,450.5779,441.7519,278.3941,268.2213,291.0758,513.5068,489.5847,572.0555
FBgn0033285,31927.2499,36609.455,36947.5485,11970.947,12267.0372,11945.6654,25462.5556,28999.5228,34126.4108
FBgn0003189,2607.8541,2398.3887,2844.9725,3812.9287,3653.1929,3817.6111,3515.2961,3354.9103,3308.9482
FBgn0032202,67.5753,120.467,42.7139,80.306,70.1798,88.2685,59.7101,81.5974,34.8966
FBgn0002773,2656.1221,3233.8352,3332.8105,2208.9502,2220.7567,2111.0874,1474.2965,1762.714,2346.7983
FBgn0037455,8797.1978,8687.7053,9584.7808,1633.9593,1791.0259,1741.2005,5928.6696,6881.3845,7526.4551
FBgn0031450,1918.3104,1922.7786,1979.4534,1221.7219,1165.1763,1217.8946,2070.3118,2044.1206,1955.4575
FBgn0050011,17.9281,18.7741,14.6127,3.2122,5.7682,2.1016,15.1989,8.369,19.9409
